Name,Image,Variation,DIY,Buy,Sell,Color1,Color2,Size,Source,SourceNotes,Version,Style,LabelThemes,Catalog,Filename,InternalID,UniqueEntryID
floral hairpin,https://acnhcdn.com/acdb/headwear/CapOrnamentLFlowerhairpin2.png,Green,No,490,122,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,CapOrnamentLFlowerhairpin2,11960,T3TwnGGaSJcMWTXTh
floral hairpin,https://acnhcdn.com/acdb/headwear/CapOrnamentLFlowerhairpin3.png,Yellow,No,490,122,Yellow,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,CapOrnamentLFlowerhairpin3,11961,bcbeTcynoeqp7yk9M
floral hairpin,https://acnhcdn.com/acdb/headwear/CapOrnamentLFlowerhairpin4.png,Purple,No,490,122,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,CapOrnamentLFlowerhairpin4,11962,noggDuHahWHjjMMTa
football helmet,https://acnhcdn.com/acdb/headwear/CapFullfaceFootball0.png,Green,No,1440,360,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapFullfaceFootball0,5373,PydL8RyPvCHkw25Gu
football helmet,https://acnhcdn.com/acdb/headwear/CapFullfaceFootball1.png,White,No,1440,360,White,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapFullfaceFootball1,11604,BqaKYDQcnYuGkhqiX
football helmet,https://acnhcdn.com/acdb/headwear/CapFullfaceFootball2.png,Yellow,No,1440,360,Yellow,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapFullfaceFootball2,11605,BytzMWFtdrWWBbSoo
football helmet,https://acnhcdn.com/acdb/headwear/CapFullfaceFootball3.png,Berry red,No,1440,360,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapFullfaceFootball3,11606,z7NnWCTf5ZCitpECu
football helmet,https://acnhcdn.com/acdb/headwear/CapFullfaceFootball4.png,Blue,No,1440,360,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapFullfaceFootball4,11607,jxqjGgzngsgwDEiLf
football helmet,https://acnhcdn.com/acdb/headwear/CapFullfaceFootball5.png,Turquoise,No,1440,360,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapFullfaceFootball5,11608,j5hCTq5yhHnh252uh
football helmet,https://acnhcdn.com/acdb/headwear/CapFullfaceFootball6.png,Red,No,1440,360,Orange,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapFullfaceFootball6,11609,kocqTA3FPgXfmvj35
football helmet,https://acnhcdn.com/acdb/headwear/CapFullfaceFootball7.png,Black,No,1440,360,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapFullfaceFootball7,11610,jZBkWeTG9x88Db6qF
fox mask,https://acnhcdn.com/acdb/headwear/CapMaskFox0.png,White,No,1400,350,White,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,goth; theatrical,For sale,CapMaskFox0,6034,hvuy2ff7D5HmQDWhP
fox mask,https://acnhcdn.com/acdb/headwear/CapMaskFox1.png,Black,No,1400,350,Black,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,goth; theatrical,For sale,CapMaskFox1,11171,zERfZuwMz99moPjmM
frog cap,https://acnhcdn.com/acdb/headwear/CapCostumeFrog0.png,Green,No,1120,280,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapCostumeFrog0,5335,2o34Cs7NhTHdiAA2J
frog cap,https://acnhcdn.com/acdb/headwear/CapCostumeFrog1.png,Blue,No,1120,280,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapCostumeFrog1,11697,oppZjp8fdNEbvCeWy
frog cap,https://acnhcdn.com/acdb/headwear/CapCostumeFrog2.png,Red,No,1120,280,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapCostumeFrog2,11698,o8tC4pEQPnv7ShYJs
frog cap,https://acnhcdn.com/acdb/headwear/CapCostumeFrog3.png,Yellow,No,1120,280,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapCostumeFrog3,11699,roQnkD6zXyDrsjDRx
frugal hat,https://acnhcdn.com/acdb/headwear/CapHatSimple0.png,Brown,No,350,87,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,fairy tale; goth,For sale,CapHatSimple0,5299,ryjuAa957xkyQ9Crx
frugal hat,https://acnhcdn.com/acdb/headwear/CapHatSimple1.png,Green,No,350,87,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,fairy tale; goth,For sale,CapHatSimple1,11846,zB2YwDPXFAkqrfWGo
frugal hat,https://acnhcdn.com/acdb/headwear/CapHatSimple2.png,Blue-gray,No,350,87,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,fairy tale; goth,For sale,CapHatSimple2,11847,XvM7B98w2X54g4838
geisha wig,https://acnhcdn.com/acdb/headwear/CapWigGeisya0.png,Red,No,NFS,1350,Red,Colorful,1x1,Gulliver,,1.0.0,Cute,theatrical; work,Not for sale,CapWigGeisya0,5695,fGEdJDfBN5EEhBjFj
geisha wig,https://acnhcdn.com/acdb/headwear/CapWigGeisya1.png,Pink,No,NFS,1350,Pink,Colorful,1x1,Gulliver,,1.0.0,Cute,theatrical; work,Not for sale,CapWigGeisya1,9741,HZxA8fN7NH8kMfH4P
geisha wig,https://acnhcdn.com/acdb/headwear/CapWigGeisya2.png,Golden yellow,No,NFS,1350,Orange,Colorful,1x1,Gulliver,,1.0.0,Cute,theatrical; work,Not for sale,CapWigGeisya2,9742,daRdXsccgpzPLvpWz
geisha wig,https://acnhcdn.com/acdb/headwear/CapWigGeisya3.png,Green,No,NFS,1350,Green,Colorful,1x1,Gulliver,,1.0.0,Cute,theatrical; work,Not for sale,CapWigGeisya3,9743,umAWMdQi84vc4BLvt
geisha wig,https://acnhcdn.com/acdb/headwear/CapWigGeisya4.png,Blue,No,NFS,1350,Blue,Colorful,1x1,Gulliver,,1.0.0,Cute,theatrical; work,Not for sale,CapWigGeisya4,9744,8dXu7jqM6YCLK5wSj
geisha wig,https://acnhcdn.com/acdb/headwear/CapWigGeisya5.png,Purple,No,NFS,1350,Purple,Colorful,1x1,Gulliver,,1.0.0,Cute,theatrical; work,Not for sale,CapWigGeisya5,9745,GLvMy7wJZEaiBREgu
geisha wig,https://acnhcdn.com/acdb/headwear/CapWigGeisya6.png,Black,No,NFS,1350,Black,Colorful,1x1,Gulliver,,1.0.0,Cute,theatrical; work,Not for sale,CapWigGeisya6,9746,JKW7jE3fFnXoH6vyB
giant ribbon,https://acnhcdn.com/acdb/headwear/CapOrnamentTRibbon0.png,Red,No,1470,367,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapOrnamentTRibbon0,9861,NWaA4reiG5GXxgXMS
giant ribbon,https://acnhcdn.com/acdb/headwear/CapOrnamentTRibbon1.png,Green,No,1470,367,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapOrnamentTRibbon1,12052,uhM23tq3RxpJDFhsJ
giant ribbon,https://acnhcdn.com/acdb/headwear/CapOrnamentTRibbon2.png,Blue,No,1470,367,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapOrnamentTRibbon2,12053,Rh6hZNJPHiZXLvAHJ
giant ribbon,https://acnhcdn.com/acdb/headwear/CapOrnamentTRibbon3.png,Yellow,No,1470,367,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapOrnamentTRibbon3,12054,LbWPp7gGXze4MaLxm
giant ribbon,https://acnhcdn.com/acdb/headwear/CapOrnamentTRibbon4.png,Orange,No,1470,367,Orange,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapOrnamentTRibbon4,12055,tySwtmJW5XaZ66nBx
giant ribbon,https://acnhcdn.com/acdb/headwear/CapOrnamentTRibbon5.png,Pink,No,1470,367,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapOrnamentTRibbon5,12056,bkdobifkzuPTK7fxe
giant ribbon,https://acnhcdn.com/acdb/headwear/CapOrnamentTRibbon6.png,White,No,1470,367,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapOrnamentTRibbon6,12057,SWbrNbBpjj4FWtPyE
giant ribbon,https://acnhcdn.com/acdb/headwear/CapOrnamentTRibbon7.png,Black,No,1470,367,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapOrnamentTRibbon7,12058,zCcR8JcuDcusf8GdX
glengarry,https://acnhcdn.com/acdb/headwear/CapHatGreeneryRed.png,Black,No,1320,330,Black,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,formal; work,For sale,CapHatGreeneryRed,6049,wJL28HCtAeYiw9Qnf
gold helmet,https://acnhcdn.com/acdb/headwear/CapFullfaceKnightGold.png,Gold,Yes,NFS,50000,Yellow,Red,1x1,Crafting,,1.0.0,Gorgeous,fairy tale; goth,Not for sale,CapFullfaceKnightGold,5346,BBTeM9iQR8tG5DCWA
gold rose crown,https://acnhcdn.com/acdb/headwear/CapOrnamentRose5.png,Gold,Yes,NFS,12000,Yellow,Yellow,1x1,Crafting,,1.0.0,Cute,fairy tale; party; vacation,Not for sale,CapOrnamentRose5,7378,FX33n2bWNfRJ6cuKm
gothic headdress,https://acnhcdn.com/acdb/headwear/CapHelmetHeaddress0.png,Purple,No,1120,280,Purple,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; party; theatrical,For sale,CapHelmetHeaddress0,5683,6nyKqBfGMQyFYzH5b
gothic headdress,https://acnhcdn.com/acdb/headwear/CapHelmetHeaddress1.png,Black,No,1120,280,Black,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; party; theatrical,For sale,CapHelmetHeaddress1,11897,xgnfJr4rfnJHpz3Cy
gothic headdress,https://acnhcdn.com/acdb/headwear/CapHelmetHeaddress2.png,Red,No,1120,280,Red,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; party; theatrical,For sale,CapHelmetHeaddress2,11898,cA4XoM6rcf2WkamCd
gothic headdress,https://acnhcdn.com/acdb/headwear/CapHelmetHeaddress3.png,Pink,No,1120,280,Pink,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; party; theatrical,For sale,CapHelmetHeaddress3,11899,3YJZivZRjNYpNojJE
gothic headdress,https://acnhcdn.com/acdb/headwear/CapHelmetHeaddress4.png,Blue,No,1120,280,Blue,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; party; theatrical,For sale,CapHelmetHeaddress4,11900,Wvsj8vtWWZjrY6E7A
gothic headdress,https://acnhcdn.com/acdb/headwear/CapHelmetHeaddress5.png,Light purple,No,1120,280,Purple,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; party; theatrical,For sale,CapHelmetHeaddress5,11901,ZgopQMMTea5nJSdbY
grape hat,https://acnhcdn.com/acdb/headwear/CapHatGrape.png,Purple,No,700,175,Purple,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapHatGrape,5278,T7jWyxruDuEJssnYX
halo,https://acnhcdn.com/acdb/headwear/CapOrnamentAAngel0.png,Gold,No,2220,555,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapOrnamentAAngel0,6921,h5uXo4cEWBngWp7sS
headband,https://acnhcdn.com/acdb/headwear/CapWigTurban0.png,Pink,No,1400,350,Pink,Colorful,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,comfy,For sale,CapWigTurban0,6093,2ZQBtmCyTt4kGY2gM
headband,https://acnhcdn.com/acdb/headwear/CapWigTurban1.png,Blue,No,1400,350,Blue,Colorful,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,comfy,For sale,CapWigTurban1,11894,mPfXwKGa6z727jCWn
headband,https://acnhcdn.com/acdb/headwear/CapWigTurban2.png,Purple,No,1400,350,Purple,Colorful,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,comfy,For sale,CapWigTurban2,11895,pMiCACYSmotv2pnjM
headband,https://acnhcdn.com/acdb/headwear/CapWigTurban3.png,Green,No,1400,350,Green,Colorful,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,comfy,For sale,CapWigTurban3,11896,j5Rqh4hpw7udSzMkx
headgear,https://acnhcdn.com/acdb/headwear/CapCostumeHeadgear0.png,Red,No,910,227,Red,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapCostumeHeadgear0,5687,jmnTEJgWu8kHL6CcQ
headgear,https://acnhcdn.com/acdb/headwear/CapCostumeHeadgear1.png,Blue,No,910,227,Blue,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapCostumeHeadgear1,11611,zP46qRtShEG5TzNzz
headgear,https://acnhcdn.com/acdb/headwear/CapCostumeHeadgear2.png,Green,No,910,227,Green,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapCostumeHeadgear2,11612,EjbvXi9Trp5gZiWBp
headkerchief,https://acnhcdn.com/acdb/headwear/CapFullfaceHokkamuriGreen.png,Green,No,490,122,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,goth; outdoorsy,For sale,CapFullfaceHokkamuriGreen,5322,K59p7jjXDCpeYStyh
heart hairpin,https://acnhcdn.com/acdb/headwear/CapOrnamentLHearthairpin0.png,Pink,No,700,175,Pink,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,CapOrnamentLHearthairpin0,9855,FoQyDjHid692cLQsr
heart hairpin,https://acnhcdn.com/acdb/headwear/CapOrnamentLHearthairpin1.png,Red,No,700,175,Red,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,CapOrnamentLHearthairpin1,12165,nsf444hSHhw4cqT9H
heart hairpin,https://acnhcdn.com/acdb/headwear/CapOrnamentLHearthairpin2.png,Green,No,700,175,Green,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,CapOrnamentLHearthairpin2,12166,qH6kogG5qtph3XpyQ
heart hairpin,https://acnhcdn.com/acdb/headwear/CapOrnamentLHearthairpin3.png,Blue,No,700,175,Blue,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,CapOrnamentLHearthairpin3,12167,BWs2TWo5MnAHfR9Qk
heart hairpin,https://acnhcdn.com/acdb/headwear/CapOrnamentLHearthairpin4.png,Black,No,700,175,Black,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,CapOrnamentLHearthairpin4,12168,qoHkG5w57FHejH7sW
helmet with goggles,https://acnhcdn.com/acdb/headwear/CapCostumeGogglehelmet0.png,Pink,No,1100,275,Pink,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapCostumeGogglehelmet0,5435,GTB58K7ExPYkAxPYj
helmet with goggles,https://acnhcdn.com/acdb/headwear/CapCostumeGogglehelmet1.png,Green,No,1100,275,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapCostumeGogglehelmet1,10230,KvThemab48jjKvtnD
helmet with goggles,https://acnhcdn.com/acdb/headwear/CapCostumeGogglehelmet2.png,Purple,No,1100,275,Purple,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapCostumeGogglehelmet2,10231,jms7b32h94CH8XZg7
helmet with goggles,https://acnhcdn.com/acdb/headwear/CapCostumeGogglehelmet3.png,Blue,No,1100,275,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapCostumeGogglehelmet3,10232,hZsMf2hdM5F4t9GwN
helmet with goggles,https://acnhcdn.com/acdb/headwear/CapCostumeGogglehelmet4.png,Red,No,1100,275,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapCostumeGogglehelmet4,10233,M7hddkFgC8kGhWmS8
helmet with goggles,https://acnhcdn.com/acdb/headwear/CapCostumeGogglehelmet5.png,Light blue,No,1100,275,Light blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapCostumeGogglehelmet5,10234,DExMtuaqW7nmbKpfy
helmet with goggles,https://acnhcdn.com/acdb/headwear/CapCostumeGogglehelmet6.png,Black,No,1100,275,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapCostumeGogglehelmet6,10235,oNKeKYrhc57TYvMSQ
helmet with goggles,https://acnhcdn.com/acdb/headwear/CapCostumeGogglehelmet7.png,Yellow,No,1100,275,Yellow,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapCostumeGogglehelmet7,10236,yhhDptKbgXLEAjvsm
hibiscus hairpin,https://acnhcdn.com/acdb/headwear/CapOrnamentLHibiscus0.png,Red,No,560,140,Red,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,fairy tale; vacation,For sale,CapOrnamentLHibiscus0,8614,eCSHrbwdZvKvfuYA7
hibiscus hairpin,https://acnhcdn.com/acdb/headwear/CapOrnamentLHibiscus1.png,Yellow,No,560,140,Yellow,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,fairy tale; vacation,For sale,CapOrnamentLHibiscus1,10848,qqegoEzGt7MfWh4sW
hibiscus hairpin,https://acnhcdn.com/acdb/headwear/CapOrnamentLHibiscus2.png,White,No,560,140,White,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,fairy tale; vacation,For sale,CapOrnamentLHibiscus2,10849,79RboM5aoWXKBrJS9
hibiscus hairpin,https://acnhcdn.com/acdb/headwear/CapOrnamentLHibiscus3.png,Pink,No,560,140,Pink,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,fairy tale; vacation,For sale,CapOrnamentLHibiscus3,10850,WMsj6WkZyxhMKddte
hockey mask,https://acnhcdn.com/acdb/headwear/AccessoryGlassmouthHockeyWhite.png,White,No,1440,360,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,goth; sporty; work,For sale,AccessoryGlassmouthHockeyWhite,6041,NDgayuyJk7tRysSQr
hot-dog hood,https://acnhcdn.com/acdb/headwear/CapBangsSausage.png,Red,No,560,140,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,party; theatrical,For sale,CapBangsSausage,5369,w2djDRA9FiE4WD6pX
hyacinth crown,https://acnhcdn.com/acdb/headwear/CapOrnamentHyacinth1.png,Red,Yes,NFS,640,Red,Yellow,1x1,Crafting,,1.0.0,Cute,fairy tale; party; vacation,Not for sale,CapOrnamentHyacinth1,5096,AupxHTZM4fc5HJBRu
imitation cow skull,https://acnhcdn.com/acdb/headwear/CapHatCowWhite.png,White,No,1120,280,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,goth; theatrical,For sale,CapHatCowWhite,5447,vWz6PnRkqiMa2KJkv
imp hood,https://acnhcdn.com/acdb/headwear/CapCostumeDevil0.png,Black,No,1760,440,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,fairy tale; goth; theatrical,For sale,CapCostumeDevil0,5464,f7MYQ3k8qYWwTtrcr
imp hood,https://acnhcdn.com/acdb/headwear/CapCostumeDevil1.png,Red,No,1760,440,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,fairy tale; goth; theatrical,For sale,CapCostumeDevil1,11707,RWdscwMxzzK7X6Sue
jester's cap,https://acnhcdn.com/acdb/headwear/CapHatClown0.png,Purple & yellow,No,1900,475,Purple,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,fairy tale; goth; party; theatrical; work,For sale,CapHatClown0,5385,uzMtDwv5WzzBbLXK2
jester's cap,https://acnhcdn.com/acdb/headwear/CapHatClown1.png,Black & white,No,1900,475,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,fairy tale; goth; party; theatrical; work,For sale,CapHatClown1,11860,ugMtz99HpaJBEppZS
jester's cap,https://acnhcdn.com/acdb/headwear/CapHatClown2.png,Red & blue,No,1900,475,Red,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,fairy tale; goth; party; theatrical; work,For sale,CapHatClown2,11861,Th7opeed6gy9YnjG8
jester's cap,https://acnhcdn.com/acdb/headwear/CapHatClown3.png,Green & red,No,1900,475,Green,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,fairy tale; goth; party; theatrical; work,For sale,CapHatClown3,11862,TpcZ2N8qWJhNcPaj3
jockey's helmet,https://acnhcdn.com/acdb/headwear/CapHatJockey0.png,Pink,No,1120,280,Pink,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapHatJockey0,5367,kcuBkLhA6Ju8cK7hm
jockey's helmet,https://acnhcdn.com/acdb/headwear/CapHatJockey1.png,Orange,No,1120,280,Orange,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapHatJockey1,11621,XuwsforNTPsop2YTa
jockey's helmet,https://acnhcdn.com/acdb/headwear/CapHatJockey2.png,Green,No,1120,280,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapHatJockey2,11622,SPkZaA6vtp9GyksEx
jockey's helmet,https://acnhcdn.com/acdb/headwear/CapHatJockey3.png,Yellow,No,1120,280,Yellow,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapHatJockey3,11623,qGcN4thDwgwHxSxGP
jockey's helmet,https://acnhcdn.com/acdb/headwear/CapHatJockey4.png,Blue,No,1120,280,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapHatJockey4,11624,4vqFYJqsEBAjCfdQQ
jockey's helmet,https://acnhcdn.com/acdb/headwear/CapHatJockey5.png,Red,No,1120,280,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapHatJockey5,11625,6HEnKgG2N9jQoDN5H
jockey's helmet,https://acnhcdn.com/acdb/headwear/CapHatJockey6.png,Black,No,1120,280,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapHatJockey6,11626,AmHMPAJ2qJotdbuiA
jockey's helmet,https://acnhcdn.com/acdb/headwear/CapHatJockey7.png,White,No,1120,280,White,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; work,For sale,CapHatJockey7,11627,6MbsXdjSnfoQzc39M
kaffiyeh,https://acnhcdn.com/acdb/headwear/CapHelmetKandula0.png,White,No,NFS,800,White,Black,1x1,Gulliver,,1.0.0,Elegant,everyday; formal,Not for sale,CapHelmetKandula0,6052,BEAno4ew9FkKMfWwk
kaffiyeh,https://acnhcdn.com/acdb/headwear/CapHelmetKandula1.png,Red,No,NFS,800,Red,Black,1x1,Gulliver,,1.0.0,Elegant,everyday; formal,Not for sale,CapHelmetKandula1,9747,eT6PXofnHskXrh9Ld
kaffiyeh,https://acnhcdn.com/acdb/headwear/CapHelmetKandula2.png,Black,No,NFS,800,Gray,Black,1x1,Gulliver,,1.0.0,Elegant,everyday; formal,Not for sale,CapHelmetKandula2,9748,CLcMcBfgd6QoEYYCi
kappa cap,https://acnhcdn.com/acdb/headwear/CapCostumeKappa0.png,Green,No,980,245,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapCostumeKappa0,5331,zo2gb6sjpYjpkd6W8
kappa cap,https://acnhcdn.com/acdb/headwear/CapCostumeKappa1.png,Pink,No,980,245,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapCostumeKappa1,11696,FfTJH6jJ3QwpY8ZsX
kiwi hat,https://acnhcdn.com/acdb/headwear/CapHatKiwi.png,Green,No,770,192,Brown,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,fairy tale; party; theatrical,For sale,CapHatKiwi,5276,vvPendWMdGWCSNvNw
knight's helmet,https://acnhcdn.com/acdb/headwear/CapFullfaceKnightIron.png,Gray,Yes,NFS,3750,Gray,Gray,1x1,Crafting,,1.0.0,Cool,fairy tale; goth,Not for sale,CapFullfaceKnightIron,5334,ChakqZJq8igZjNDcH
knit cap with earflaps,https://acnhcdn.com/acdb/headwear/CapBangsEarknit0.png,Beige,No,1000,250,Beige,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; comfy,For sale,CapBangsEarknit0,5370,RzwgjozkxRLE9GEyk
knit cap with earflaps,https://acnhcdn.com/acdb/headwear/CapBangsEarknit1.png,Blue,No,1000,250,Blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; comfy,For sale,CapBangsEarknit1,10944,AWfqpyaXXNkjTrDRu
knit cap with earflaps,https://acnhcdn.com/acdb/headwear/CapBangsEarknit2.png,Pink,No,1000,250,Pink,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; comfy,For sale,CapBangsEarknit2,10945,wRH25f3yhqqmvTqcC
knit cap with earflaps,https://acnhcdn.com/acdb/headwear/CapBangsEarknit3.png,Green,No,1000,250,Green,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; comfy,For sale,CapBangsEarknit3,10946,qiEhhb3haazYea64f
