Name,Image,Variation,BodyTitle,Pattern,PatternTitle,DIY,Customize,KitCost,Buy,Sell,Source,Catalog
mallary,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk06_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
maple,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr01_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
maple,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr01_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
maple,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr01_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
maple,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr01_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
maple,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr01_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
maple,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr01_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
maple,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr01_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
maple,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr01_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marcel,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog15_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marcel,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog15_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marcel,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog15_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marcel,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog15_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marcel,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog15_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marcel,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog15_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marcel,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog15_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marcel,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog15_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marcie,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr10_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marcie,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr10_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marcie,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr10_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marcie,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr10_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marcie,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr10_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marcie,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr10_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marcie,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr10_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marcie,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr10_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
margie,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp04_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
margie,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp04_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
margie,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp04_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
margie,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp04_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
margie,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp04_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
margie,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp04_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
margie,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp04_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
margie,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp04_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marina,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOcp01_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marina,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOcp01_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marina,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOcp01_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marina,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOcp01_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marina,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOcp01_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marina,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOcp01_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marina,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOcp01_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marina,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOcp01_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marshal,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu17_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marshal,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu17_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marshal,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu17_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marshal,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu17_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marshal,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu17_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marshal,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu17_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marshal,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu17_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
marshal,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu17_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mathilda,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr01_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mathilda,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr01_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mathilda,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr01_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mathilda,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr01_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mathilda,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr01_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mathilda,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr01_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mathilda,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr01_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mathilda,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr01_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
megan,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea15_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
megan,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea15_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
megan,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea15_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
megan,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea15_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
megan,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea15_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
megan,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea15_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
megan,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea15_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
megan,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea15_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
melba,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal02_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
melba,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal02_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
melba,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal02_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
melba,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal02_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
melba,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal02_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
melba,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal02_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
melba,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal02_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
melba,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal02_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
merengue,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn07_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
merengue,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn07_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
merengue,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn07_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
merengue,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn07_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
merengue,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn07_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
merengue,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn07_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
merengue,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn07_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
merengue,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn07_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
merry,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat16_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
merry,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat16_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
merry,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat16_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
merry,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat16_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
merry,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat16_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
merry,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat16_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
merry,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat16_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
merry,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat16_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
midge,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd08_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
midge,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd08_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
midge,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd08_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
midge,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd08_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
midge,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd08_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
midge,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd08_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
midge,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd08_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
midge,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd08_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mint,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu09_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mint,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu09_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mint,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu09_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mint,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu09_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mint,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu09_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mint,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu09_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mint,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu09_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mint,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu09_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mira,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt19_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mira,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt19_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mira,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt19_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mira,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt19_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mira,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt19_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mira,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt19_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mira,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt19_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mira,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt19_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
miranda,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk12_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
miranda,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk12_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
miranda,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk12_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
miranda,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk12_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
miranda,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk12_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
miranda,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk12_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
miranda,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk12_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
miranda,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk12_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mitzi,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat01_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mitzi,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat01_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mitzi,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat01_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mitzi,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat01_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mitzi,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat01_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mitzi,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat01_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mitzi,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat01_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
mitzi,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat01_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
moe,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat08_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
moe,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat08_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
moe,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat08_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
moe,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat08_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
moe,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat08_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
moe,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat08_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
moe,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat08_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
moe,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat08_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
molly,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk16_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
molly,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk16_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
molly,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk16_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
molly,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk16_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
molly,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk16_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
molly,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk16_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
molly,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk16_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
molly,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk16_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
monique,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat11_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
monique,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat11_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
monique,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat11_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
monique,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat11_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
monique,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat11_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
monique,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat11_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
monique,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat11_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
monique,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat11_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
monty,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk04_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
monty,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk04_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
monty,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk04_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
monty,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk04_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
monty,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk04_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
monty,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk04_Remake_5_0.png,colorful,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
monty,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk04_Remake_6_0.png,silver,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
monty,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMnk04_Remake_7_0.png,gold,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
moose,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus14_Remake_0_0.png,natural wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
moose,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus14_Remake_1_0.png,dark wood,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
moose,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus14_Remake_2_0.png,pastel,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
moose,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus14_Remake_3_0.png,white,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
moose,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus14_Remake_4_0.png,pop,frame,NA,NA,No,Yes,1,-1,10,High Friendship,nfs
