Name,Image,Variation,DIY,Buy,Sell,Color1,Color2,Size,Source,SourceNotes,Version,Style,Label Themes,Catalog,Filename,InternalID,UniqueEntryID
long down coat,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlongLDowncoat4.png,Beige,No,1900,475,Beige,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; outdoorsy,For sale,TopsTexOnepieceAlongLDowncoat4,8329,4X365oYAMDtJSeA5e
long pleather coat,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlongLLeathercoat0.png,Black,No,1840,460,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; formal; goth,For sale,TopsTexOnepieceAlongLLeathercoat0,4360,z9cjZfRyxBFoBQPgf
long pleather coat,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlongLLeathercoat1.png,Purple,No,1840,460,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; formal; goth,For sale,TopsTexOnepieceAlongLLeathercoat1,9301,JcQu3bnBv6LkCwsQ4
long pleather coat,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlongLLeathercoat2.png,Brown,No,1840,460,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; formal; goth,For sale,TopsTexOnepieceAlongLLeathercoat2,9302,dQEE4kioeqhHXsuce
loose fall dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBoxLAutumncheck0.png,Red,No,1800,450,Red,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; fairy tale; formal; party,For sale,TopsTexOnepieceBoxLAutumncheck0,4396,dPcv3HjnGPjjcvA3X
loose fall dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBoxLAutumncheck1.png,Peacock blue,No,1800,450,Green,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; fairy tale; formal; party,For sale,TopsTexOnepieceBoxLAutumncheck1,8954,xp2ZGijoR9kaHMfZF
loose fall dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBoxLAutumncheck2.png,Orange,No,1800,450,Orange,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; fairy tale; formal; party,For sale,TopsTexOnepieceBoxLAutumncheck2,8955,RhABr5i8uzbGe3C8C
loose fall dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBoxLAutumncheck3.png,Blue,No,1800,450,Blue,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; fairy tale; formal; party,For sale,TopsTexOnepieceBoxLAutumncheck3,8956,vKSSsFefrjajgLcZ7
mage's robe,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlongLWitch0.png,Black,No,4000,1000,Black,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,fairy tale; goth,For sale,TopsTexOnepieceAlongLWitch0,3492,QwzceQyaejrnjuKeo
mage's robe,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlongLWitch1.png,Blue,No,4000,1000,Blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,fairy tale; goth,For sale,TopsTexOnepieceAlongLWitch1,8686,DiWv9cKqHqZ56M7mQ
mage's robe,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlongLWitch2.png,White,No,4000,1000,White,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,fairy tale; goth,For sale,TopsTexOnepieceAlongLWitch2,8687,tvFLufLF2zWdjheHR
mage's robe,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlongLWitch3.png,Red,No,4000,1000,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,fairy tale; goth,For sale,TopsTexOnepieceAlongLWitch3,8688,FHh7m4ZypANLjSdbQ
magical dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBalloonHMagical0.png,Pink,No,3180,795,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; theatrical,For sale,TopsTexOnepieceBalloonHMagical0,4332,dekPjoeMCwfsenYyC
magical dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBalloonHMagical1.png,Yellow,No,3180,795,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; theatrical,For sale,TopsTexOnepieceBalloonHMagical1,8692,JBkz46v5DQvstthiP
magical dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBalloonHMagical2.png,Green,No,3180,795,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; theatrical,For sale,TopsTexOnepieceBalloonHMagical2,8693,b4ipAuYxn5gbFLzsh
magical dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBalloonHMagical3.png,Blue,No,3180,795,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; theatrical,For sale,TopsTexOnepieceBalloonHMagical3,8694,Btsjhvg2PYCfYKYxS
magical dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBalloonHMagical4.png,Red,No,3180,795,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; theatrical,For sale,TopsTexOnepieceBalloonHMagical4,8695,G9LgQDtBWTyfM6Evh
magical dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBalloonHMagical5.png,Purple,No,3180,795,Purple,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; theatrical,For sale,TopsTexOnepieceBalloonHMagical5,8696,L8DZpgbiKS4yuoCJm
magical dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBalloonHMagical6.png,Black,No,3180,795,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; theatrical,For sale,TopsTexOnepieceBalloonHMagical6,8697,nne2FnotGSuXowGG8
magical dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBalloonHMagical7.png,Light blue,No,3180,795,Light blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; theatrical,For sale,TopsTexOnepieceBalloonHMagical7,8698,25aDALwaeRWazmfLi
maid dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBalloonHMaid0.png,Black,No,2320,580,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; formal; theatrical; work,For sale,TopsTexOnepieceBalloonHMaid0,3138,opsgnAYr7BWuPmnvP
maid dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBalloonHMaid1.png,Green,No,2320,580,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; formal; theatrical; work,For sale,TopsTexOnepieceBalloonHMaid1,8256,J7pP8mhkogduciE9S
maid dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBalloonHMaid2.png,Red,No,2320,580,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; formal; theatrical; work,For sale,TopsTexOnepieceBalloonHMaid2,8257,FED5piTDHkEZJKfvj
maid dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBalloonHMaid3.png,Brown,No,2320,580,Brown,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; formal; theatrical; work,For sale,TopsTexOnepieceBalloonHMaid3,8258,L99wRh27xHSrFfXpr
maid dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBalloonHMaid4.png,Mint,No,2320,580,Light blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; formal; theatrical; work,For sale,TopsTexOnepieceBalloonHMaid4,8259,wJjDaTnbkwFndZ33r
maid dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBalloonHMaid5.png,Pink,No,2320,580,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; formal; theatrical; work,For sale,TopsTexOnepieceBalloonHMaid5,8260,PPmKnfiZagY2CZhuc
maid dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBalloonHMaid6.png,Purple,No,2320,580,Purple,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; formal; theatrical; work,For sale,TopsTexOnepieceBalloonHMaid6,8261,29KuwjqwwDkySSbZb
maid dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBalloonHMaid7.png,Yellow,No,2320,580,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; formal; theatrical; work,For sale,TopsTexOnepieceBalloonHMaid7,8262,r6GD27abYW7peC2BY
marble-dots dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineNMarbledot0.png,Black,No,1500,375,Black,Colorful,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; fairy tale; vacation,For sale,TopsTexOnepieceAlineNMarbledot0,8187,xohNztJMb4ayQ3dAF
marble-dots dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineNMarbledot1.png,White,No,1500,375,White,Colorful,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; fairy tale; vacation,For sale,TopsTexOnepieceAlineNMarbledot1,8295,cjRfpfLu7smunSHFE
marble-print dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBoxLMarble0.png,Blue,No,1500,375,Blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,party,For sale,TopsTexOnepieceBoxLMarble0,4655,okcLKxrRcQuenTaEP
marble-print dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBoxLMarble1.png,Pink,No,1500,375,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,party,For sale,TopsTexOnepieceBoxLMarble1,7926,DN36kJxQTjhHLDrQg
marble-print dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBoxLMarble2.png,Green,No,1500,375,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,party,For sale,TopsTexOnepieceBoxLMarble2,7927,AuHXDegW9WiCNhoHL
marble-print dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBoxLMarble3.png,Orange,No,1500,375,Orange,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,party,For sale,TopsTexOnepieceBoxLMarble3,7928,2WzYimKaSgLB9ukxD
marble-print dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBoxLMarble4.png,Purple,No,1500,375,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,party,For sale,TopsTexOnepieceBoxLMarble4,7929,6x8QQugkZA688onnL
mariachi clothing,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallLMariachi0.png,Navy blue,No,2520,630,Blue,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,formal; party; theatrical,For sale,TopsTexOnepieceOverallLMariachi0,4653,XAcKC4pz5YukXWx7f
mariachi clothing,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallLMariachi1.png,Green,No,2520,630,Green,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,formal; party; theatrical,For sale,TopsTexOnepieceOverallLMariachi1,8164,ivGMt6K4YMPdoT4Lk
mariachi clothing,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallLMariachi2.png,Beige,No,2520,630,Beige,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,formal; party; theatrical,For sale,TopsTexOnepieceOverallLMariachi2,8165,eZ5SS7mHGNh2ZTkZd
mariachi clothing,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallLMariachi3.png,Red,No,2520,630,Red,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,formal; party; theatrical,For sale,TopsTexOnepieceOverallLMariachi3,8166,fCeS9kcr2wm9CtdZh
mariachi clothing,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallLMariachi4.png,Blue,No,2520,630,Blue,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,formal; party; theatrical,For sale,TopsTexOnepieceOverallLMariachi4,8167,deYnW8L9jPKMFKZz2
mariachi clothing,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallLMariachi5.png,Orange,No,2520,630,Orange,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,formal; party; theatrical,For sale,TopsTexOnepieceOverallLMariachi5,8168,oAPyFhNRiTCRpAvRT
maxi shirtdress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBlongLShirt0.png,Yellow,No,2000,500,Yellow,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexOnepieceBlongLShirt0,4520,YPw4YpsNHHbxnPaCE
maxi shirtdress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBlongLShirt1.png,Red,No,2000,500,Red,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexOnepieceBlongLShirt1,8957,yDjGf96jFz2so3TPa
maxi shirtdress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBlongLShirt2.png,Green,No,2000,500,Green,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexOnepieceBlongLShirt2,8958,HYLavQz68WzxfQKdB
maxi shirtdress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBlongLShirt3.png,Light blue,No,2000,500,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexOnepieceBlongLShirt3,8959,ESxKoZscuTsiH6WyL
maxi shirtdress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBlongLShirt4.png,White,No,2000,500,Beige,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexOnepieceBlongLShirt4,8960,5JF4Y3A48jFKh8doW
maxi shirtdress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceBlongLShirt5.png,Pink,No,2000,500,Pink,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,TopsTexOnepieceBlongLShirt5,8961,AjiN56SwoCqHkHZsZ
miko attire,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceKimonoLMiko0.png,Vermilion,No,2240,560,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,work,For sale,TopsTexOnepieceKimonoLMiko0,4292,NjHTjzaiHdqoXogAH
miko attire,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceKimonoLMiko1.png,Aqua,No,2240,560,Light blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,work,For sale,TopsTexOnepieceKimonoLMiko1,8981,hAij9g8M4euTjrbnb
milkmaid dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceDressHHolland0.png,Red,No,2520,630,Black,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal,For sale,TopsTexOnepieceDressHHolland0,3614,uXEKnw59jPiZGZ4gp
milkmaid dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceDressHHolland1.png,Green,No,2520,630,Black,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal,For sale,TopsTexOnepieceDressHHolland1,8157,if6SBvXZQW5SS2R26
milkmaid dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceDressHHolland2.png,Blue,No,2520,630,Black,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,everyday; formal,For sale,TopsTexOnepieceDressHHolland2,8158,7wCbihbHHdoT74igZ
moldy dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineLMold.png,Beige,No,NFS,10,Beige,Beige,1x1,Recycle bin,,1.0.0,Simple,goth,Not for sale,TopsTexOnepieceAlineLMold,3576,B6TTpjT9YNZameCnb
morning-glory yukata,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceKimonoLAsagao0.png,Aqua,No,2280,570,Light blue,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,fairy tale; comfy; vacation,For sale,TopsTexOnepieceKimonoLAsagao0,5823,ovPnm94CF9eyEEYD9
morning-glory yukata,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceKimonoLAsagao1.png,White,No,2280,570,White,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,fairy tale; comfy; vacation,For sale,TopsTexOnepieceKimonoLAsagao1,8999,gktQnAHZcNrRjf5v6
morning-glory yukata,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceKimonoLAsagao2.png,Pale green,No,2280,570,Light blue,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,fairy tale; comfy; vacation,For sale,TopsTexOnepieceKimonoLAsagao2,9000,utevZQTHvWZBd5i78
morning-glory yukata,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceKimonoLAsagao3.png,Dark blue,No,2280,570,Blue,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,fairy tale; comfy; vacation,For sale,TopsTexOnepieceKimonoLAsagao3,9001,EHEshJiageFZtpix7
mummy outfit,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallLMummyWhite.png,White,No,700,175,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,fairy tale; goth,For sale,TopsTexOnepieceOverallLMummyWhite,3607,9zaYNEyjkhB5ChXMy
mysterious dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlongLGothic0.png,Purple,No,3120,780,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,goth; party,For sale,TopsTexOnepieceAlongLGothic0,3573,AcckzAPyQK4WKneWr
mysterious dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlongLGothic1.png,Black,No,3120,780,Black,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,goth; party,For sale,TopsTexOnepieceAlongLGothic1,8689,EzGa33HsPQNrmHium
mysterious dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlongLGothic2.png,Red,No,3120,780,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,goth; party,For sale,TopsTexOnepieceAlongLGothic2,8690,jSJzGQixbbwo2wWfQ
nightgown,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlongHNegligee0.png,Blue,No,2100,525,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; comfy,For sale,TopsTexOnepieceAlongHNegligee0,4248,byuqvWe9CiMKxn5ay
nightgown,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlongHNegligee1.png,Pink,No,2100,525,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; comfy,For sale,TopsTexOnepieceAlongHNegligee1,8137,G6cSQ93y2DfsmsH6X
nightgown,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlongHNegligee2.png,Purple,No,2100,525,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; comfy,For sale,TopsTexOnepieceAlongHNegligee2,11935,pbfzdWPFvKP5zGnWA
nightgown,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlongHNegligee3.png,Beige,No,2100,525,Beige,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; comfy,For sale,TopsTexOnepieceAlongHNegligee3,11936,LMFakHLXNcBMMgo9G
nightgown,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlongHNegligee4.png,White,No,2100,525,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,fairy tale; comfy,For sale,TopsTexOnepieceAlongHNegligee4,11937,oPw2k7S7sCe7TgAgT
ninja costume,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallLNinja0.png,Dark blue,No,2240,560,Blue,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,fairy tale; theatrical; work,For sale,TopsTexOnepieceOverallLNinja0,3460,LZmhk7rGGAerTLhHB
ninja costume,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallLNinja1.png,Gray,No,2240,560,Black,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,fairy tale; theatrical; work,For sale,TopsTexOnepieceOverallLNinja1,9207,L5DMqaRcGqLyfecMH
ninja costume,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallLNinja2.png,Red,No,2240,560,Red,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,fairy tale; theatrical; work,For sale,TopsTexOnepieceOverallLNinja2,9208,yjpHb8bANNeGM89Dc
ninja costume,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallLNinja3.png,Purple,No,2240,560,Purple,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,fairy tale; theatrical; work,For sale,TopsTexOnepieceOverallLNinja3,9209,Ak7wkzEWgnGSB87eJ
ninja costume,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallLNinja4.png,Aqua,No,2240,560,Light blue,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,fairy tale; theatrical; work,For sale,TopsTexOnepieceOverallLNinja4,9210,x53YPySTh3B7hxBZT
ninja costume,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallLNinja5.png,Green,No,2240,560,Green,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,fairy tale; theatrical; work,For sale,TopsTexOnepieceOverallLNinja5,9211,CgKTdtnNohXqqML5P
ninja costume,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallLNinja6.png,Yellow,No,2240,560,Yellow,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,fairy tale; theatrical; work,For sale,TopsTexOnepieceOverallLNinja6,9212,eyWgq5MpH3DPMxk6H
ninja costume,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceOverallLNinja7.png,Orange,No,2240,560,Orange,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,fairy tale; theatrical; work,For sale,TopsTexOnepieceOverallLNinja7,9213,4oqZKviYFhx64kQBN
noble dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceDressLNoble0.png,Green,No,5200,1300,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,For sale,TopsTexOnepieceDressLNoble0,5798,3MAj5E69dFpmd5kKu
noble dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceDressLNoble1.png,Ruby red,No,5200,1300,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,For sale,TopsTexOnepieceDressLNoble1,7426,2j29HRzvFsfzGu7TT
noble dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceDressLNoble2.png,White,No,5200,1300,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,For sale,TopsTexOnepieceDressLNoble2,7427,5HrToGYJ9soahyvK2
noble dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceDressLNoble3.png,Blue,No,5200,1300,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,For sale,TopsTexOnepieceDressLNoble3,7428,hEShS9mdw5DBbyvj4
noble dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceDressLNoble4.png,Black,No,5200,1300,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,For sale,TopsTexOnepieceDressLNoble4,7429,DWyDKcacuNvBk2wHf
noble dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceDressLNoble5.png,Purple,No,5200,1300,Purple,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,For sale,TopsTexOnepieceDressLNoble5,7430,isHhNNktbHyoCZsDB
noble dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceDressLNoble6.png,Yellow,No,5200,1300,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,For sale,TopsTexOnepieceDressLNoble6,7431,EBfJWQEJhTRBt5YCm
noble dress,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceDressLNoble7.png,Red,No,5200,1300,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,For sale,TopsTexOnepieceDressLNoble7,7432,3vmf9dBa7Ye4nx94M
noble zap suit,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineLHeroine0.png,Pink,No,2760,690,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,fairy tale; theatrical; work,For sale,TopsTexOnepieceAlineLHeroine0,3159,bjuJ6nL74NbJoGJQs
noble zap suit,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineLHeroine1.png,Blue,No,2760,690,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,fairy tale; theatrical; work,For sale,TopsTexOnepieceAlineLHeroine1,9481,Q9pFEoAeaZ5GL3zTg
noble zap suit,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineLHeroine2.png,Green,No,2760,690,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,fairy tale; theatrical; work,For sale,TopsTexOnepieceAlineLHeroine2,9482,4xF2FcggyuqQmSkcb
noble zap suit,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineLHeroine3.png,Red,No,2760,690,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,fairy tale; theatrical; work,For sale,TopsTexOnepieceAlineLHeroine3,9483,LfC8sSxGxjSWRCojv
noble zap suit,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineLHeroine4.png,Yellow,No,2760,690,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,fairy tale; theatrical; work,For sale,TopsTexOnepieceAlineLHeroine4,9484,vLXTKQkyCayui6oPQ
noble zap suit,https://acnhcdn.com/acdb/dresses/TopsTexOnepieceAlineLHeroine5.png,Black,No,2760,690,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,fairy tale; theatrical; work,For sale,TopsTexOnepieceAlineLHeroine5,9485,RxE8eE7oWSzha2azs
