Name,Image,Variation,DIY,Buy,Sell,Color1,Color2,Size,Source,SourceNotes,Version,Style,LabelThemes,Catalog,Filename,InternalID,UniqueEntryID
knit pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalKnit3.png,Red,No,910,227,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,BottomsTexPantsNormalKnit3,9260,PJLeRXCxuP6DJKqAY
knit skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtBoxAran0.png,Brown,No,910,227,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,BottomsTexSkirtBoxAran0,5414,F7Xac2bbWiCJCZ2C4
knit skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtBoxAran1.png,Light blue,No,910,227,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,BottomsTexSkirtBoxAran1,11344,whbwsoMENpvy8qHZj
knit skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtBoxAran2.png,Pink,No,910,227,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,BottomsTexSkirtBoxAran2,11345,LXBhPXRpPKmaRCdNN
knit skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtBoxAran3.png,Mustard,No,910,227,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,BottomsTexSkirtBoxAran3,11346,DFx48KndN2WNz75Rm
kung-fu pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideKungfu0.png,Navy blue,No,1680,420,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; sporty,For sale,BottomsTexPantsWideKungfu0,4331,xT2tRs9QEz8Abq35H
kung-fu pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideKungfu1.png,White,No,1680,420,White,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; sporty,For sale,BottomsTexPantsWideKungfu1,11391,gLeocYifHqdNsHEG6
kung-fu pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideKungfu2.png,Light blue,No,1680,420,Light blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; sporty,For sale,BottomsTexPantsWideKungfu2,11392,t5mvyqPadXRFwiNZg
kung-fu pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideKungfu3.png,Yellow,No,1680,420,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; sporty,For sale,BottomsTexPantsWideKungfu3,11393,Yk52zcJ7rDsEWzMhP
kung-fu pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsWideKungfu4.png,Green,No,1680,420,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; sporty,For sale,BottomsTexPantsWideKungfu4,11394,EB9gbDn9bhM8TwxWo
Labelle shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHalfKate0.png,Twilight,No,2540,635,Purple,White,1x1,Labelle,,1.0.0,Cool,formal; party; theatrical,For sale,BottomsTexPantsHalfKate0,9878,kzZZteHnKLToihQCK
Labelle shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHalfKate1.png,Midnight,No,2540,635,Black,White,1x1,Labelle,,1.0.0,Cool,formal; party; theatrical,For sale,BottomsTexPantsHalfKate1,11736,qB4Kcq5nuibyXhCy2
Labelle shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHalfKate2.png,Passion,No,2540,635,Red,White,1x1,Labelle,,1.0.0,Cool,formal; party; theatrical,For sale,BottomsTexPantsHalfKate2,11737,uKD3aWEBQBMHcKTT5
Labelle shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHalfKate3.png,Ocean,No,2540,635,Blue,White,1x1,Labelle,,1.0.0,Cool,formal; party; theatrical,For sale,BottomsTexPantsHalfKate3,11738,nLHaHhD5MzAuWBxLS
Labelle shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHalfKate4.png,Sunset,No,2540,635,Orange,White,1x1,Labelle,,1.0.0,Cool,formal; party; theatrical,For sale,BottomsTexPantsHalfKate4,11739,KohDta8WbSDqCTNTk
Labelle shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHalfKate5.png,Love,No,2540,635,Pink,White,1x1,Labelle,,1.0.0,Cool,formal; party; theatrical,For sale,BottomsTexPantsHalfKate5,11740,6addiE89fJ9f3sn5D
Labelle skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongKate0.png,Twilight,No,3100,775,Purple,Purple,1x1,Labelle,,1.0.0,Elegant,formal; party; theatrical,For sale,BottomsTexSkirtLongKate0,9879,6L6Xvpy9pNWg5Z3es
Labelle skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongKate1.png,Midnight,No,3100,775,Black,Black,1x1,Labelle,,1.0.0,Elegant,formal; party; theatrical,For sale,BottomsTexSkirtLongKate1,11741,SeLCtytEtbRpQQgYx
Labelle skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongKate2.png,Passion,No,3100,775,Red,Red,1x1,Labelle,,1.0.0,Elegant,formal; party; theatrical,For sale,BottomsTexSkirtLongKate2,11742,42axJbXMpeDW8dvfp
Labelle skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongKate3.png,Ocean,No,3100,775,Blue,Blue,1x1,Labelle,,1.0.0,Elegant,formal; party; theatrical,For sale,BottomsTexSkirtLongKate3,11743,QHA6ZsTDp6CuEWrwJ
Labelle skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongKate4.png,Sunset,No,3100,775,Yellow,Yellow,1x1,Labelle,,1.0.0,Elegant,formal; party; theatrical,For sale,BottomsTexSkirtLongKate4,11744,6AKz7auzD3F9xDbRr
Labelle skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongKate5.png,Love,No,3100,775,Pink,Pink,1x1,Labelle,,1.0.0,Elegant,formal; party; theatrical,For sale,BottomsTexSkirtLongKate5,11745,xZmwSCw7o2dfPYctq
lace shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHotLace0.png,White,No,840,210,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale; vacation,For sale,BottomsTexPantsHotLace0,4517,AX53u7EzMvfP7wrqi
lace shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHotLace1.png,Black,No,840,210,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale; vacation,For sale,BottomsTexPantsHotLace1,8911,B4f5JxYbauFsp9pmH
lace shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHotLace2.png,Green,No,840,210,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale; vacation,For sale,BottomsTexPantsHotLace2,8912,P5ikAFxnDHtHkWBZf
lace shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHotLace3.png,Pink,No,840,210,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale; vacation,For sale,BottomsTexPantsHotLace3,8913,WNCDCvth9vPAX2ZNW
lace shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHotLace4.png,Blue,No,840,210,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale; vacation,For sale,BottomsTexPantsHotLace4,8914,MYorobK3bYTgM8Csn
lace skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtAlineLace0.png,White,No,920,230,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale; vacation,For sale,BottomsTexSkirtAlineLace0,3384,W9HRSi2Ksj7ZphxoY
lace skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtAlineLace1.png,Pink,No,920,230,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale; vacation,For sale,BottomsTexSkirtAlineLace1,8904,S44D7w7Y8SR68EoqG
lace skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtAlineLace2.png,Green,No,920,230,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale; vacation,For sale,BottomsTexSkirtAlineLace2,8905,HyuDmjiBppBZyRq8r
lace skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtAlineLace3.png,Beige,No,920,230,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale; vacation,For sale,BottomsTexSkirtAlineLace3,8906,SR9z43HqSzCyD3Zuo
lemon skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongLemon0.png,Light blue,No,880,220,Light blue,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; comfy; vacation,For sale,BottomsTexSkirtLongLemon0,5874,9atjQqucTpgA2pFte
lemon skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongLemon1.png,White,No,880,220,White,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; comfy; vacation,For sale,BottomsTexSkirtLongLemon1,8753,MPGFwwDJAjWLFXuq8
lemon skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongLemon2.png,Black,No,880,220,Black,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; comfy; vacation,For sale,BottomsTexSkirtLongLemon2,8754,aLgBffim3HfTs7nGq
leopard miniskirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtBoxLeopard0.png,Brown,No,1820,455,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday,For sale,BottomsTexSkirtBoxLeopard0,4373,WoNf9psGq2LCY3Cqx
leopard miniskirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtBoxLeopard1.png,Gray,No,1820,455,Gray,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday,For sale,BottomsTexSkirtBoxLeopard1,10197,tAZk7z6WCeXGCWqke
leopard miniskirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtBoxLeopard2.png,Blue,No,1820,455,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday,For sale,BottomsTexSkirtBoxLeopard2,10198,vHLiK3GrTnaqwAWzD
leopard miniskirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtBoxLeopard3.png,Lime,No,1820,455,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday,For sale,BottomsTexSkirtBoxLeopard3,10199,HfWYSCxn6psda7Fjc
leopard miniskirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtBoxLeopard4.png,Purple,No,1820,455,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday,For sale,BottomsTexSkirtBoxLeopard4,10200,nbZd8jQEsyvXwS7w7
leopard miniskirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtBoxLeopard5.png,Pink,No,1820,455,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday,For sale,BottomsTexSkirtBoxLeopard5,10201,2jJ3W7oBwpkSKicak
long chino skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongChino0.png,Beige,No,1560,390,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,BottomsTexSkirtLongChino0,4257,cdSNMNyTvCycMhuNF
long chino skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongChino1.png,Brown,No,1560,390,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,BottomsTexSkirtLongChino1,11141,vpATwf6eMvgw4v83c
long chino skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongChino2.png,Navy blue,No,1560,390,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,BottomsTexSkirtLongChino2,11142,fcN5bye89Y5qtF58r
long chino skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongChino3.png,Avocado,No,1560,390,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,BottomsTexSkirtLongChino3,11143,fB8CtjDLoPvBdSN59
long chino skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongChino4.png,Gray,No,1560,390,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,BottomsTexSkirtLongChino4,11144,fp8R3aEpYBh62bkjj
long denim skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongDenim0.png,Blue,No,1560,390,Blue,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,BottomsTexSkirtLongDenim0,5708,k5H7RaCmv9cXMz9YA
long denim skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongDenim1.png,Light blue,No,1560,390,Light blue,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,BottomsTexSkirtLongDenim1,11445,FecB3dJvM7HnHxnpp
long denim skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongDenim2.png,Navy blue,No,1560,390,Blue,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,BottomsTexSkirtLongDenim2,11446,Q2NunYCa8ga9CZTx9
long denim skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongDenim3.png,Black,No,1560,390,Black,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,BottomsTexSkirtLongDenim3,11447,dW7XsDmjjhzaZYs4C
long denim skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongDenim4.png,White,No,1560,390,White,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,BottomsTexSkirtLongDenim4,11448,rJMPgTcd3wnhp5RR5
long plaid skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongCheck0.png,Red,No,1450,362,Red,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,BottomsTexSkirtLongCheck0,4374,tcAF2nzwed7veqHCf
long plaid skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongCheck1.png,Green,No,1450,362,Green,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,BottomsTexSkirtLongCheck1,8714,sD4KPiQQaZdJqrZ72
long plaid skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongCheck2.png,Blue,No,1450,362,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,BottomsTexSkirtLongCheck2,8715,EPcY88EucvpArMM3R
long plaid skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongCheck3.png,Beige,No,1450,362,Orange,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,BottomsTexSkirtLongCheck3,8716,DifYjZ3fynwdRqymF
long pleated skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongPleats0.png,Ruby red,No,1560,390,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday,For sale,BottomsTexSkirtLongPleats0,4222,6jNhukbRYHAqtu5Hj
long pleated skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongPleats1.png,White,No,1560,390,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday,For sale,BottomsTexSkirtLongPleats1,8703,5WYCRFHmPbR2haY4a
long pleated skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongPleats2.png,Yellow,No,1560,390,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday,For sale,BottomsTexSkirtLongPleats2,8704,7MSYPu2thg7mm6AfS
long pleated skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongPleats3.png,Cyan,No,1560,390,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday,For sale,BottomsTexSkirtLongPleats3,8705,25KnhcDGdmzN9ACCx
long pleated skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongPleats4.png,Gray,No,1560,390,Gray,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday,For sale,BottomsTexSkirtLongPleats4,8706,yDt6N9sLYp2uw7QHY
long polka skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongDot0.png,Black,No,1300,325,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation,For sale,BottomsTexSkirtLongDot0,4252,FSYwLYbg9L5oBw3YB
long polka skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongDot1.png,Red,No,1300,325,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation,For sale,BottomsTexSkirtLongDot1,8707,CRnAjF3bQ57nQi8v3
long polka skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongDot2.png,Blue,No,1300,325,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation,For sale,BottomsTexSkirtLongDot2,8708,65RdE5YqrrBcxtnpy
long polka skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongDot3.png,Green,No,1300,325,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation,For sale,BottomsTexSkirtLongDot3,8709,9CP9MMQqpvG5cieYh
long polka skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongDot4.png,Orange,No,1300,325,Orange,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation,For sale,BottomsTexSkirtLongDot4,8710,KiRJyej38jwQK5Ayp
long polka skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongDot5.png,Yellow,No,1300,325,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation,For sale,BottomsTexSkirtLongDot5,8711,mQ4e9xpyBNoTs8xH6
long polka skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongDot6.png,Pink,No,1300,325,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation,For sale,BottomsTexSkirtLongDot6,8712,mF6a4SRs3hSkSqCp3
long polka skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongDot7.png,Light blue,No,1300,325,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; vacation,For sale,BottomsTexSkirtLongDot7,8713,jfPERKFf5GWQZfGaz
long sailor skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongSailor0.png,Navy blue,No,1560,390,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,BottomsTexSkirtLongSailor0,6016,X83drivyAr84upLBr
long sailor skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongSailor1.png,Orange,No,1560,390,Orange,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,BottomsTexSkirtLongSailor1,11642,c8MehxQwwwMZCbE2B
long sailor skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongSailor2.png,Light blue,No,1560,390,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,BottomsTexSkirtLongSailor2,11643,aNNvE2GoT4eBA7xdY
long sailor skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongSailor3.png,Green,No,1560,390,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,BottomsTexSkirtLongSailor3,11644,D9xKxgbGsvKPoNuB7
long sailor skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongSailor4.png,Brown,No,1560,390,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,BottomsTexSkirtLongSailor4,11645,358aZdBvabmSYLT9s
long sailor skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongSailor5.png,Purple,No,1560,390,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,BottomsTexSkirtLongSailor5,11646,DHZhEznTXwHSN3Skc
long sailor skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongSailor6.png,Red,No,1560,390,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,BottomsTexSkirtLongSailor6,11647,CD2sRswRDy4pZdFJB
long sailor skirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongSailor7.png,Pink,No,1560,390,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,BottomsTexSkirtLongSailor7,11648,ukofZGnGSqn6hBPPm
long sweatskirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongSweat0.png,Navy blue,No,1000,250,Blue,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,BottomsTexSkirtLongSweat0,5417,NSB3n8kiT27zXnbiq
long sweatskirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongSweat1.png,Gray,No,1000,250,Gray,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,BottomsTexSkirtLongSweat1,8724,f9Wt3Akph7spJoKS2
long sweatskirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongSweat2.png,Green,No,1000,250,Green,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,BottomsTexSkirtLongSweat2,8725,xxyPoAMNBfLFHAJqL
long sweatskirt,https://acnhcdn.com/acdb/bottoms/BottomsTexSkirtLongSweat3.png,Purple,No,1000,250,Purple,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,BottomsTexSkirtLongSweat3,8726,AuYqoDaF5L3WyXxiC
muay-thai shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHotThai0.png,Blue,No,980,245,Blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,comfy; sporty,For sale,BottomsTexPantsHotThai0,4522,9263kuAdDrHbrgbSb
muay-thai shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHotThai1.png,Red,No,980,245,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,comfy; sporty,For sale,BottomsTexPantsHotThai1,11947,Tr9kMKPnQwHKYLchp
muay-thai shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHotThai2.png,Green,No,980,245,Green,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,comfy; sporty,For sale,BottomsTexPantsHotThai2,11948,LHicMMvB8KD6bwnoH
muay-thai shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHotThai3.png,Purple,No,980,245,Purple,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,comfy; sporty,For sale,BottomsTexPantsHotThai3,11949,ybd8sH8iegsSxqzsR
multicolor shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHalfMulticolor0.png,Green,No,1100,275,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy; vacation,For sale,BottomsTexPantsHalfMulticolor0,4371,FPSibGapXftYYcJGa
multicolor shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHalfMulticolor1.png,Red,No,1100,275,Red,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy; vacation,For sale,BottomsTexPantsHalfMulticolor1,9089,A5stfNp2Xw4JY4RHQ
multicolor shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHalfMulticolor2.png,Blue,No,1100,275,Blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy; vacation,For sale,BottomsTexPantsHalfMulticolor2,9090,wpZwK6RNivMrsLF7T
multicolor shorts,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsHalfMulticolor3.png,Yellow,No,1100,275,Orange,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; outdoorsy; vacation,For sale,BottomsTexPantsHalfMulticolor3,9091,eRQxH8sZXcqrBySLz
noble pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalNoble0.png,Black,No,4300,1075,Black,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,For sale,BottomsTexPantsNormalNoble0,4398,rWWFgt9QoDxe6EfPA
noble pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalNoble1.png,Ruby red,No,4300,1075,Pink,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,For sale,BottomsTexPantsNormalNoble1,9248,2632igFydKw3WFxHx
noble pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalNoble2.png,White,No,4300,1075,White,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,For sale,BottomsTexPantsNormalNoble2,9249,vZEFsie7Fvw8enc9r
noble pants,https://acnhcdn.com/acdb/bottoms/BottomsTexPantsNormalNoble3.png,Blue,No,4300,1075,Blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,For sale,BottomsTexPantsNormalNoble3,9250,hJKzokWv3YSPCNWBf
