Name,Image,Variation,BodyTitle,Pattern,PatternTitle,DIY,Customize,KitCost,Buy,Sell,Color1,Color2,Size,Source,Version,Catalog,Filename,VariantID,InternalID,UniqueEntryID
Hazel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu18_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu18_Remake_2_0,2_0,6722,F3gRDYjTgZch87fEY
Hazel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu18_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu18_Remake_3_0,3_0,6722,RufL9WxqczBe65AXK
Hazel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu18_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu18_Remake_4_0,4_0,6722,dp5WTuuA3vGCrhuPT
Hazel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu18_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu18_Remake_5_0,5_0,6722,tPTPt7tGY95nFhGJR
Hazel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu18_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu18_Remake_6_0,6_0,6722,t4tFpyYCoZcYE6Ymf
Hazel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu18_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlSqu18_Remake_7_0,7_0,6722,qyJfqsEgPHs2ovW6p
Henry's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg19_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlFlg19_Remake_0_0,0_0,6502,73FLY5o6D9c7zWh5s
Henry's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg19_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlFlg19_Remake_1_0,1_0,6502,s4hpYqkkPns9pii32
Henry's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg19_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlFlg19_Remake_2_0,2_0,6502,D2d9FPeaWj9GHJGhT
Henry's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg19_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlFlg19_Remake_3_0,3_0,6502,roxKJYeHCQCFpQXwc
Henry's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg19_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlFlg19_Remake_4_0,4_0,6502,MjyF8JmkJPKXtB6Np
Henry's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg19_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlFlg19_Remake_5_0,5_0,6502,SeqTAsFRu8CRtBMMJ
Henry's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg19_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlFlg19_Remake_6_0,6_0,6502,Ge9rqvZdsf5XZZxiz
Henry's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg19_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlFlg19_Remake_7_0,7_0,6502,2WfNCTLPj7zJiTXTc
Hippeux's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip09_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHip09_Remake_0_0,0_0,6536,vLPt8a4rgwDYn85fT
Hippeux's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip09_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHip09_Remake_1_0,1_0,6536,NJib3dQc8xzNK5TCz
Hippeux's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip09_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHip09_Remake_2_0,2_0,6536,7Wr5kmCXJpN4o3YCJ
Hippeux's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip09_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHip09_Remake_3_0,3_0,6536,GjhTc2Bj5MpTSjsPJ
Hippeux's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip09_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHip09_Remake_4_0,4_0,6536,BNY3sLDGtvSegQ5Gy
Hippeux's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip09_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHip09_Remake_5_0,5_0,6536,eMWpdRQtxQs9qnRos
Hippeux's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip09_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHip09_Remake_6_0,6_0,6536,nKjWzKzaTDWZcz8Cq
Hippeux's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHip09_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlHip09_Remake_7_0,7_0,6536,WoBNrL94FrfSiena8
Hopkins's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt14_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt14_Remake_0_0,0_0,6677,WPaRcNLLx7RBMbjp8
Hopkins's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt14_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt14_Remake_1_0,1_0,6677,bDYfq7MetztFXJwur
Hopkins's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt14_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt14_Remake_2_0,2_0,6677,rwgDAdRvf9BGCirQD
Hopkins's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt14_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt14_Remake_3_0,3_0,6677,udmsaBQPiKkQac7kG
Hopkins's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt14_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt14_Remake_4_0,4_0,6677,mr7do8HFjALpvqndx
Hopkins's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt14_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt14_Remake_5_0,5_0,6677,uh4T7kyaoJNcJdoQW
Hopkins's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt14_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt14_Remake_6_0,6_0,6677,tfSaAAD6FHkFc6fQb
Hopkins's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRbt14_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRbt14_Remake_7_0,7_0,6677,LcLG3fJN3qJWTp5Nf
Hopper's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn03_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPgn03_Remake_0_0,0_0,6633,CwPhNbCJ6ka6AS5zK
Hopper's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn03_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPgn03_Remake_1_0,1_0,6633,PvNyWesbhsGNcCPzp
Hopper's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn03_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPgn03_Remake_2_0,2_0,6633,FgBrdKKyAgoAMj8kQ
Hopper's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn03_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPgn03_Remake_3_0,3_0,6633,KdnfLZYrZZG9kmQFo
Hopper's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn03_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPgn03_Remake_4_0,4_0,6633,xMm9kJ5NezSg3irsC
Hopper's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn03_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPgn03_Remake_5_0,5_0,6633,5Jt32MvMQLnG9Hwd3
Hopper's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn03_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPgn03_Remake_6_0,6_0,6633,HdKKSSoyDsXH8GFKo
Hopper's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn03_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPgn03_Remake_7_0,7_0,6633,EhwX8yd7X78NmP972
Hornsby's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn04_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRhn04_Remake_0_0,0_0,6687,wrzLfigpsA3Aa7QSF
Hornsby's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn04_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRhn04_Remake_1_0,1_0,6687,SkT3W8b772peifo4k
Hornsby's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn04_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRhn04_Remake_2_0,2_0,6687,4mhLr3GjmzAw3uDC4
Hornsby's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn04_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRhn04_Remake_3_0,3_0,6687,d3yuBvBnLifYNkLHe
Hornsby's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn04_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRhn04_Remake_4_0,4_0,6687,ZaHZGZmWGsJxTzN8R
Hornsby's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn04_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRhn04_Remake_5_0,5_0,6687,H3zwqKkZq3m5Zzvmw
Hornsby's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn04_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRhn04_Remake_6_0,6_0,6687,TqCD24HpKjQBdRAB5
Hornsby's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn04_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlRhn04_Remake_7_0,7_0,6687,8KMyixbKDKPnFQk2H
Huck's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg11_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlFlg11_Remake_0_0,0_0,6495,hmDu2HtCBtE3fDWop
Huck's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg11_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlFlg11_Remake_1_0,1_0,6495,d2vatE4H8dHNmETJf
Huck's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg11_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlFlg11_Remake_2_0,2_0,6495,6PMF2HcNnPx8M37dQ
Huck's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg11_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlFlg11_Remake_3_0,3_0,6495,GAHzGMz46eJRCuo33
Huck's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg11_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlFlg11_Remake_4_0,4_0,6495,HFpHb6LENogbvT5LP
Huck's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg11_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlFlg11_Remake_5_0,5_0,6495,LMNnFtRY5KtQRG6Sk
Huck's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg11_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlFlg11_Remake_6_0,6_0,6495,vK3bxA2WSSsNpEoGQ
Huck's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg11_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlFlg11_Remake_7_0,7_0,6495,wE5YN8HQpdQhFgc48
Hugh's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig03_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig03_Remake_0_0,0_0,6647,Cg28u2qtxuiAZA9iD
Hugh's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig03_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig03_Remake_1_0,1_0,6647,jBrDeSA3iXL86cfdX
Hugh's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig03_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig03_Remake_2_0,2_0,6647,zHMNqCa3J7ta9vqb3
Hugh's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig03_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig03_Remake_3_0,3_0,6647,aF5nrqemiPSpn4gWc
Hugh's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig03_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig03_Remake_4_0,4_0,6647,dYAKthtxGqhypNzun
Hugh's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig03_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig03_Remake_5_0,5_0,6647,T6S7ytGRRPpCp3rzy
Hugh's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig03_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig03_Remake_6_0,6_0,6647,cR9y5vmECPPkJdGer
Hugh's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig03_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig03_Remake_7_0,7_0,6647,mDv5ReABvqBy9GXht
Iggly's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn11_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPgn11_Remake_0_0,0_0,6640,pqypJJm8oex4qt6gW
Iggly's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn11_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPgn11_Remake_1_0,1_0,6640,NuqCdfHJZm9s6gYgy
Iggly's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn11_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPgn11_Remake_2_0,2_0,6640,SLXxXCRDYQPX9teF4
Iggly's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn11_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPgn11_Remake_3_0,3_0,6640,8WDAv2ypDFHPsGxzL
Iggly's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn11_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPgn11_Remake_4_0,4_0,6640,xy3h47urGL7jjWj9Y
Iggly's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn11_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPgn11_Remake_5_0,5_0,6640,xvKEBK9eWXR6iPCRX
Iggly's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn11_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPgn11_Remake_6_0,6_0,6640,bTETJXvpGjwPCavBi
Iggly's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn11_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPgn11_Remake_7_0,7_0,6640,fGYTdbPPvFNSocdbM
Ike's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea11_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea11_Remake_0_0,0_0,6515,FKFdCHZJX7TmyjtNp
Ike's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea11_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea11_Remake_1_0,1_0,6515,NvuP2K6z3bbcDfvpF
Ike's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea11_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea11_Remake_2_0,2_0,6515,Wnaq9wJaEazZaGErK
Ike's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea11_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea11_Remake_3_0,3_0,6515,qhGizCwCF4NTQj7SD
Ike's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea11_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea11_Remake_4_0,4_0,6515,sSpKBwSQ4DhmaKAHB
Ike's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea11_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea11_Remake_5_0,5_0,6515,dR76WaA8DZvCDcjD9
Ike's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea11_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea11_Remake_6_0,6_0,6515,Yc6q2vjDJA3dtr4At
Ike's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBea11_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBea11_Remake_7_0,7_0,6515,m94MCDYG3LhfTMyqY
Jacob's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd11_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd11_Remake_0_0,0_0,6649,KA2MEBXZhPxdaH64t
Jacob's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd11_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd11_Remake_1_0,1_0,6649,zYJFDyCd6CPLxAs6F
Jacob's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd11_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd11_Remake_2_0,2_0,6649,cqMcLLzrN8ab4a6Er
Jacob's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd11_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd11_Remake_3_0,3_0,6649,xhght5uM8xtrHpNN8
Jacob's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd11_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd11_Remake_4_0,4_0,6649,HW4wEuPb9KNbcRmiW
Jacob's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd11_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd11_Remake_5_0,5_0,6649,FuT92BSWKdDvGTTqT
Jacob's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd11_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd11_Remake_6_0,6_0,6649,Nzvvv6meoJrSW3QyT
Jacob's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd11_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd11_Remake_7_0,7_0,6649,8v5HeXB9L8pMNFY9B
Jacques's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd16_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd16_Remake_0_0,0_0,6671,uAobwmHF8KXjBHBbf
Jacques's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd16_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd16_Remake_1_0,1_0,6671,qXbS3JHbtnjiiegP9
Jacques's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd16_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd16_Remake_2_0,2_0,6671,dEYQQJ3q5tELzovqv
Jacques's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd16_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd16_Remake_3_0,3_0,6671,su9Wj442eqQjaBqcQ
Jacques's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd16_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,-1,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlBrd16_Remake_4_0,4_0,6671,8fM4EA4HLJiMiotiW
