Name,Image,Variation,BodyTitle,Pattern,PatternTitle,DIY,BodyCustomize,PatternCustomize,KitCost,Buy,Sell,Color1,Color2,Source,SourceNotes,HHAConcept1,HHAConcept2,HHASeries,HHASet,Interact,Tag,Catalog
magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_6_0.png,green,body color,café,magazine,Yes,Yes,Yes,2,-1,690,blue,blue,Crafting,,living room,shop,None,None,No,study,Not for sale
magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_6_1.png,green,body color,travel,magazine,Yes,Yes,Yes,2,-1,690,blue,red,Crafting,,living room,shop,None,None,No,study,Not for sale
magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_6_2.png,green,body color,fashion,magazine,Yes,Yes,Yes,2,-1,690,blue,gray,Crafting,,living room,shop,None,None,No,study,Not for sale
magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_6_3.png,green,body color,sports,magazine,Yes,Yes,Yes,2,-1,690,blue,colorful,Crafting,,living room,shop,None,None,No,study,Not for sale
magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_6_4.png,green,body color,comics,magazine,Yes,Yes,Yes,2,-1,690,blue,colorful,Crafting,,living room,shop,None,None,No,study,Not for sale
magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_6_5.png,green,body color,kids,magazine,Yes,Yes,Yes,2,-1,690,blue,pink,Crafting,,living room,shop,None,None,No,study,Not for sale
magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_6_6.png,green,body color,weekly news,magazine,Yes,Yes,Yes,2,-1,690,blue,colorful,Crafting,,living room,shop,None,None,No,study,Not for sale
magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_7_0.png,red,body color,café,magazine,Yes,Yes,Yes,2,-1,690,red,blue,Crafting,,living room,shop,None,None,No,study,Not for sale
magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_7_1.png,red,body color,travel,magazine,Yes,Yes,Yes,2,-1,690,red,red,Crafting,,living room,shop,None,None,No,study,Not for sale
magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_7_2.png,red,body color,fashion,magazine,Yes,Yes,Yes,2,-1,690,red,gray,Crafting,,living room,shop,None,None,No,study,Not for sale
magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_7_3.png,red,body color,sports,magazine,Yes,Yes,Yes,2,-1,690,red,colorful,Crafting,,living room,shop,None,None,No,study,Not for sale
magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_7_4.png,red,body color,comics,magazine,Yes,Yes,Yes,2,-1,690,red,colorful,Crafting,,living room,shop,None,None,No,study,Not for sale
magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_7_5.png,red,body color,kids,magazine,Yes,Yes,Yes,2,-1,690,red,pink,Crafting,,living room,shop,None,None,No,study,Not for sale
magazine rack,https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_7_6.png,red,body color,weekly news,magazine,Yes,Yes,Yes,2,-1,690,red,colorful,Crafting,,living room,shop,None,None,No,study,Not for sale
magic kit,https://acnhcdn.com/latest/FtrIcon/FtrMagicset_Remake_0_0.png,red,na,na,na,No,No,No,-1,980,245,black,red,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,None,None,None,Yes,toy,For sale
magic kit,https://acnhcdn.com/latest/FtrIcon/FtrMagicset_Remake_1_0.png,blue,na,na,na,No,No,No,-1,980,245,white,blue,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,None,None,None,Yes,toy,For sale
mahi-mahi model,https://acnhcdn.com/latest/FtrIcon/FtrFishShiiraToy.png,na,na,na,na,No,No,No,-1,-1,18000,yellow,black,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,fish,Not for sale
man-faced stink bug model,https://acnhcdn.com/latest/FtrIcon/FtrInsectJinmenkamemushiToy.png,na,na,na,na,No,No,No,-1,-1,3000,black,orange,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,insect,Not for sale
mantis model,https://acnhcdn.com/latest/FtrIcon/FtrInsectKamakiriToy.png,na,na,na,na,No,No,No,-1,-1,1290,green,green,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,insect,Not for sale
matryoshka,https://acnhcdn.com/latest/FtrIcon/FtrMatryoshka_Remake_0_0.png,red,variation,na,na,Yes,Yes,No,1,-1,600,red,yellow,Crafting,,folk art,fancy,None,None,Yes,folk craft decor,Not for sale
matryoshka,https://acnhcdn.com/latest/FtrIcon/FtrMatryoshka_Remake_1_0.png,yellow,variation,na,na,Yes,Yes,No,1,-1,600,yellow,white,Crafting,,folk art,fancy,None,None,Yes,folk craft decor,Not for sale
matryoshka,https://acnhcdn.com/latest/FtrIcon/FtrMatryoshka_Remake_2_0.png,blue,variation,na,na,Yes,Yes,No,1,-1,600,blue,light blue,Crafting,,folk art,fancy,None,None,Yes,folk craft decor,Not for sale
matryoshka,https://acnhcdn.com/latest/FtrIcon/FtrMatryoshka_Remake_3_0.png,brown,variation,na,na,Yes,Yes,No,1,-1,600,brown,beige,Crafting,,folk art,fancy,None,None,Yes,folk craft decor,Not for sale
matryoshka,https://acnhcdn.com/latest/FtrIcon/FtrMatryoshka_Remake_4_0.png,green,variation,na,na,Yes,Yes,No,1,-1,600,green,yellow,Crafting,,folk art,fancy,None,None,Yes,folk craft decor,Not for sale
metal can,https://acnhcdn.com/latest/FtrIcon/FtrIttocan.png,na,na,na,na,No,No,No,-1,600,150,gray,light blue,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,garage,None,None,None,No,vehicle,For sale
metronome,https://acnhcdn.com/latest/FtrIcon/FtrMetronome_Remake_0_0.png,red,na,na,na,No,No,No,-1,1300,325,red,white,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,music,None,None,None,Yes,musical instrument,For sale
metronome,https://acnhcdn.com/latest/FtrIcon/FtrMetronome_Remake_1_0.png,cream,na,na,na,No,No,No,-1,1300,325,yellow,white,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,music,None,None,None,Yes,musical instrument,For sale
metronome,https://acnhcdn.com/latest/FtrIcon/FtrMetronome_Remake_2_0.png,blue,na,na,na,No,No,No,-1,1300,325,blue,white,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,music,None,None,None,Yes,musical instrument,For sale
metronome,https://acnhcdn.com/latest/FtrIcon/FtrMetronome_Remake_3_0.png,black,na,na,na,No,No,No,-1,1300,325,black,white,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,music,None,None,None,Yes,musical instrument,For sale
metronome,https://acnhcdn.com/latest/FtrIcon/FtrMetronome_Remake_4_0.png,brown,na,na,na,No,No,No,-1,1300,325,brown,white,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,music,None,None,None,Yes,musical instrument,For sale
microscope,https://acnhcdn.com/latest/FtrIcon/FtrMicroscope_Remake_0_0.png,white,na,na,na,No,No,No,-1,3100,775,white,black,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,school,facility,None,None,No,hospital,For sale
microscope,https://acnhcdn.com/latest/FtrIcon/FtrMicroscope_Remake_1_0.png,silver,na,na,na,No,No,No,-1,3100,775,gray,black,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,school,facility,None,None,No,hospital,For sale
microscope,https://acnhcdn.com/latest/FtrIcon/FtrMicroscope_Remake_2_0.png,black,na,na,na,No,No,No,-1,3100,775,black,gray,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,school,facility,None,None,No,hospital,For sale
microwave,https://acnhcdn.com/latest/FtrIcon/FtrMicrowave_Remake_0_0.png,white,na,na,na,No,No,No,-1,3000,750,white,white,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,Yes,kitchen things,For sale
microwave,https://acnhcdn.com/latest/FtrIcon/FtrMicrowave_Remake_1_0.png,black,na,na,na,No,No,No,-1,3000,750,black,black,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,Yes,kitchen things,For sale
microwave,https://acnhcdn.com/latest/FtrIcon/FtrMicrowave_Remake_2_0.png,red,na,na,na,No,No,No,-1,3000,750,red,red,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,Yes,kitchen things,For sale
microwave,https://acnhcdn.com/latest/FtrIcon/FtrMicrowave_Remake_3_0.png,green,na,na,na,No,No,No,-1,3000,750,green,green,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,Yes,kitchen things,For sale
migratory locust model,https://acnhcdn.com/latest/FtrIcon/FtrInsectTonosamabattaToy.png,na,na,na,na,No,No,No,-1,-1,1800,green,green,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,insect,Not for sale
mini-cactus set,https://acnhcdn.com/latest/FtrIcon/FtrCactusesMini.png,na,na,na,na,No,No,No,-1,400,100,green,brown,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,No,plants,For sale
mitten crab model,https://acnhcdn.com/latest/FtrIcon/FtrFishSyanhaiganiToy.png,na,na,na,na,No,No,No,-1,-1,6000,black,black,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,fish,Not for sale
mixer,https://acnhcdn.com/latest/FtrIcon/FtrMixer_Remake_0_0.png,tomatoes,na,na,na,No,No,No,-1,1400,350,white,red,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,None,None,None,Yes,kitchen things,For sale
mixer,https://acnhcdn.com/latest/FtrIcon/FtrMixer_Remake_1_0.png,green smoothie,na,na,na,No,No,No,-1,1400,350,black,green,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,None,None,None,Yes,kitchen things,For sale
mixer,https://acnhcdn.com/latest/FtrIcon/FtrMixer_Remake_2_0.png,carrots,na,na,na,No,No,No,-1,1400,350,gray,orange,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,None,None,None,Yes,kitchen things,For sale
mixer,https://acnhcdn.com/latest/FtrIcon/FtrMixer_Remake_3_0.png,oranges,na,na,na,No,No,No,-1,1400,350,orange,orange,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,None,None,None,Yes,kitchen things,For sale
mixer,https://acnhcdn.com/latest/FtrIcon/FtrMixer_Remake_4_0.png,blueberries,na,na,na,No,No,No,-1,1400,350,green,purple,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,None,None,None,Yes,kitchen things,For sale
mixer,https://acnhcdn.com/latest/FtrIcon/FtrMixer_Remake_5_0.png,bananas,na,na,na,No,No,No,-1,1400,350,yellow,yellow,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,None,None,None,Yes,kitchen things,For sale
mixer,https://acnhcdn.com/latest/FtrIcon/FtrMixer_Remake_6_0.png,strawberries,na,na,na,No,No,No,-1,1400,350,pink,pink,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,None,None,None,Yes,kitchen things,For sale
mixer,https://acnhcdn.com/latest/FtrIcon/FtrMixer_Remake_7_0.png,kiwifruit,na,na,na,No,No,No,-1,1400,350,light blue,green,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,None,None,None,Yes,kitchen things,For sale
miyama stag model,https://acnhcdn.com/latest/FtrIcon/FtrInsectMiyamakuwagataToy.png,na,na,na,na,No,No,No,-1,-1,3000,black,black,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,insect,Not for sale
modeling clay,https://acnhcdn.com/latest/FtrIcon/FtrClaytoy_Remake_0_0.png,beginning stages,creation,na,na,Yes,Yes,No,1,-1,400,light blue,gray,Crafting,,school,child's room,None,None,No,toy,Not for sale
modeling clay,https://acnhcdn.com/latest/FtrIcon/FtrClaytoy_Remake_1_0.png,dinosaur,creation,na,na,Yes,Yes,No,1,-1,400,light blue,gray,Crafting,,school,child's room,None,None,No,toy,Not for sale
modeling clay,https://acnhcdn.com/latest/FtrIcon/FtrClaytoy_Remake_2_0.png,cake,creation,na,na,Yes,Yes,No,1,-1,400,yellow,gray,Crafting,,school,child's room,None,None,No,toy,Not for sale
modeling clay,https://acnhcdn.com/latest/FtrIcon/FtrClaytoy_Remake_3_0.png,colorful dinosaur,creation,na,na,Yes,Yes,No,1,-1,400,green,light blue,Crafting,,school,child's room,None,None,No,toy,Not for sale
modeling clay,https://acnhcdn.com/latest/FtrIcon/FtrClaytoy_Remake_4_0.png,colorful cake,creation,na,na,Yes,Yes,No,1,-1,400,pink,colorful,Crafting,,school,child's room,None,None,No,toy,Not for sale
modeling clay,https://acnhcdn.com/latest/FtrIcon/FtrClaytoy_Remake_5_0.png,clay dinosaur,creation,na,na,Yes,Yes,No,1,-1,400,beige,brown,Crafting,,school,child's room,None,None,No,toy,Not for sale
modeling clay,https://acnhcdn.com/latest/FtrIcon/FtrClaytoy_Remake_6_0.png,clay cake,creation,na,na,Yes,Yes,No,1,-1,400,beige,brown,Crafting,,school,child's room,None,None,No,toy,Not for sale
mole cricket model,https://acnhcdn.com/latest/FtrIcon/FtrInsectOkeraToy.png,na,na,na,na,No,No,No,-1,-1,1500,brown,brown,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,insect,Not for sale
mom's candle set,https://acnhcdn.com/latest/FtrIcon/FtrMomCandle_Remake_0_0.png,cubes,design,na,na,No,Yes,No,1,-1,88,colorful,colorful,Mom,,living room,fancy,motherly,None,Yes,lamp,Not for sale
mom's candle set,https://acnhcdn.com/latest/FtrIcon/FtrMomCandle_Remake_1_0.png,elegant flowers,design,na,na,No,Yes,No,1,-1,88,white,colorful,Mom,,living room,fancy,motherly,None,Yes,lamp,Not for sale
mom's candle set,https://acnhcdn.com/latest/FtrIcon/FtrMomCandle_Remake_2_0.png,chic flowers,design,na,na,No,Yes,No,1,-1,88,white,beige,Mom,,living room,fancy,motherly,None,Yes,lamp,Not for sale
mom's candle set,https://acnhcdn.com/latest/FtrIcon/FtrMomCandle_Remake_3_0.png,pastel,design,na,na,No,Yes,No,1,-1,88,white,colorful,Mom,,living room,fancy,motherly,None,Yes,lamp,Not for sale
mom's candle set,https://acnhcdn.com/latest/FtrIcon/FtrMomCandle_Remake_4_0.png,fairy tale,design,na,na,No,Yes,No,1,-1,88,red,purple,Mom,,living room,fancy,motherly,None,Yes,lamp,Not for sale
mom's candle set,https://acnhcdn.com/latest/FtrIcon/FtrMomCandle_Remake_5_0.png,marine,design,na,na,No,Yes,No,1,-1,88,light blue,green,Mom,,living room,fancy,motherly,None,Yes,lamp,Not for sale
mom's cushion,https://acnhcdn.com/latest/FtrIcon/FtrMomCushion_Remake_0_0.png,red with hearts,cover pattern,na,na,No,Yes,No,1,-1,88,colorful,red,Mom,,living room,fancy,motherly,None,Yes,chair,Not for sale
mom's cushion,https://acnhcdn.com/latest/FtrIcon/FtrMomCushion_Remake_1_0.png,blue with flowers,cover pattern,na,na,No,Yes,No,1,-1,88,colorful,blue,Mom,,living room,fancy,motherly,None,Yes,chair,Not for sale
mom's cushion,https://acnhcdn.com/latest/FtrIcon/FtrMomCushion_Remake_2_0.png,colorful quilt,cover pattern,na,na,No,Yes,No,1,-1,88,colorful,green,Mom,,living room,fancy,motherly,None,Yes,chair,Not for sale
mom's cushion,https://acnhcdn.com/latest/FtrIcon/FtrMomCushion_Remake_3_0.png,pop flowers,cover pattern,na,na,No,Yes,No,1,-1,88,colorful,pink,Mom,,living room,fancy,motherly,None,Yes,chair,Not for sale
mom's cushion,https://acnhcdn.com/latest/FtrIcon/FtrMomCushion_Remake_4_0.png,animal,cover pattern,na,na,No,Yes,No,1,-1,88,colorful,blue,Mom,,living room,fancy,motherly,None,Yes,chair,Not for sale
mom's cushion,https://acnhcdn.com/latest/FtrIcon/FtrMomCushion_Remake_5_0.png,denim,cover pattern,na,na,No,Yes,No,1,-1,88,colorful,blue,Mom,,living room,fancy,motherly,None,Yes,chair,Not for sale
mom's homemade cake,https://acnhcdn.com/latest/FtrIcon/FtrMomCake_Remake_0_0.png,cat,decorations,na,na,No,Yes,No,1,-1,88,colorful,white,Mom,,living room,fancy,motherly,None,No,dining,Not for sale
mom's homemade cake,https://acnhcdn.com/latest/FtrIcon/FtrMomCake_Remake_1_0.png,strawberry & flowers,decorations,na,na,No,Yes,No,1,-1,88,red,white,Mom,,living room,fancy,motherly,None,No,dining,Not for sale
mom's homemade cake,https://acnhcdn.com/latest/FtrIcon/FtrMomCake_Remake_2_0.png,carrot,decorations,na,na,No,Yes,No,1,-1,88,colorful,white,Mom,,living room,fancy,motherly,None,No,dining,Not for sale
mom's homemade cake,https://acnhcdn.com/latest/FtrIcon/FtrMomCake_Remake_3_0.png,dog,decorations,na,na,No,Yes,No,1,-1,88,white,pink,Mom,,living room,fancy,motherly,None,No,dining,Not for sale
mom's homemade cake,https://acnhcdn.com/latest/FtrIcon/FtrMomCake_Remake_4_0.png,bird,decorations,na,na,No,Yes,No,1,-1,88,colorful,blue,Mom,,living room,fancy,motherly,None,No,dining,Not for sale
mom's homemade cake,https://acnhcdn.com/latest/FtrIcon/FtrMomCake_Remake_5_0.png,chocolate,decorations,na,na,No,Yes,No,1,-1,88,brown,black,Mom,,living room,fancy,motherly,None,No,dining,Not for sale
mom's pen stand,https://acnhcdn.com/latest/FtrIcon/FtrMomPenstand_Remake_0_0.png,striped house,design,na,na,No,Yes,No,1,-1,88,colorful,red,Mom,,living room,fancy,motherly,None,No,study,Not for sale
mom's pen stand,https://acnhcdn.com/latest/FtrIcon/FtrMomPenstand_Remake_1_0.png,stone house,design,na,na,No,Yes,No,1,-1,88,colorful,orange,Mom,,living room,fancy,motherly,None,No,study,Not for sale
mom's pen stand,https://acnhcdn.com/latest/FtrIcon/FtrMomPenstand_Remake_2_0.png,brick house,design,na,na,No,Yes,No,1,-1,88,colorful,brown,Mom,,living room,fancy,motherly,None,No,study,Not for sale
mom's pen stand,https://acnhcdn.com/latest/FtrIcon/FtrMomPenstand_Remake_3_0.png,fairy-tale house,design,na,na,No,Yes,No,1,-1,88,colorful,pink,Mom,,living room,fancy,motherly,None,No,study,Not for sale
mom's pen stand,https://acnhcdn.com/latest/FtrIcon/FtrMomPenstand_Remake_4_0.png,simple house,design,na,na,No,Yes,No,1,-1,88,colorful,orange,Mom,,living room,fancy,motherly,None,No,study,Not for sale
mom's pen stand,https://acnhcdn.com/latest/FtrIcon/FtrMomPenstand_Remake_5_0.png,wood house,design,na,na,No,Yes,No,1,-1,88,beige,brown,Mom,,living room,fancy,motherly,None,No,study,Not for sale
mom's plushie,https://acnhcdn.com/latest/FtrIcon/FtrMomDoll_Remake_0_0.png,bedford,name,na,na,No,Yes,No,1,-1,88,white,green,Mom,,living room,fancy,motherly,None,No,toy,Not for sale
mom's plushie,https://acnhcdn.com/latest/FtrIcon/FtrMomDoll_Remake_1_0.png,dot,name,na,na,No,Yes,No,1,-1,88,gray,yellow,Mom,,living room,fancy,motherly,None,No,toy,Not for sale
mom's plushie,https://acnhcdn.com/latest/FtrIcon/FtrMomDoll_Remake_2_0.png,puppers,name,na,na,No,Yes,No,1,-1,88,brown,orange,Mom,,living room,fancy,motherly,None,No,toy,Not for sale
mom's plushie,https://acnhcdn.com/latest/FtrIcon/FtrMomDoll_Remake_3_0.png,pippa,name,na,na,No,Yes,No,1,-1,88,pink,yellow,Mom,,living room,fancy,motherly,None,No,toy,Not for sale
mom's plushie,https://acnhcdn.com/latest/FtrIcon/FtrMomDoll_Remake_4_0.png,gertie,name,na,na,No,Yes,No,1,-1,88,green,yellow,Mom,,living room,fancy,motherly,None,No,toy,Not for sale
mom's plushie,https://acnhcdn.com/latest/FtrIcon/FtrMomDoll_Remake_5_0.png,roary,name,na,na,No,Yes,No,1,-1,88,blue,colorful,Mom,,living room,fancy,motherly,None,No,toy,Not for sale
mom's tea cozy,https://acnhcdn.com/latest/FtrIcon/FtrMomPot_Remake_0_0.png,patterned,design,na,na,No,Yes,No,1,-1,88,colorful,red,Mom,,living room,fancy,motherly,None,No,dining,Not for sale
mom's tea cozy,https://acnhcdn.com/latest/FtrIcon/FtrMomPot_Remake_1_0.png,green & white,design,na,na,No,Yes,No,1,-1,88,green,white,Mom,,living room,fancy,motherly,None,No,dining,Not for sale
mom's tea cozy,https://acnhcdn.com/latest/FtrIcon/FtrMomPot_Remake_2_0.png,floral,design,na,na,No,Yes,No,1,-1,88,colorful,yellow,Mom,,living room,fancy,motherly,None,No,dining,Not for sale
mom's tea cozy,https://acnhcdn.com/latest/FtrIcon/FtrMomPot_Remake_3_0.png,pink,design,na,na,No,Yes,No,1,-1,88,colorful,pink,Mom,,living room,fancy,motherly,None,No,dining,Not for sale
mom's tea cozy,https://acnhcdn.com/latest/FtrIcon/FtrMomPot_Remake_4_0.png,blue cat,design,na,na,No,Yes,No,1,-1,88,light blue,light blue,Mom,,living room,fancy,motherly,None,No,dining,Not for sale
mom's tea cozy,https://acnhcdn.com/latest/FtrIcon/FtrMomPot_Remake_5_0.png,blue & gray,design,na,na,No,Yes,No,1,-1,88,colorful,black,Mom,,living room,fancy,motherly,None,No,dining,Not for sale
mom's tissue box,https://acnhcdn.com/latest/FtrIcon/FtrMomTissue_Remake_0_0.png,quilted pattern,cover pattern,na,na,No,Yes,No,1,-1,88,colorful,white,Mom,,living room,fancy,motherly,None,No,supplies,Not for sale
mom's tissue box,https://acnhcdn.com/latest/FtrIcon/FtrMomTissue_Remake_1_0.png,flowers,cover pattern,na,na,No,Yes,No,1,-1,88,white,white,Mom,,living room,fancy,motherly,None,No,supplies,Not for sale
mom's tissue box,https://acnhcdn.com/latest/FtrIcon/FtrMomTissue_Remake_2_0.png,quilted animals,cover pattern,na,na,No,Yes,No,1,-1,88,colorful,white,Mom,,living room,fancy,motherly,None,No,supplies,Not for sale
mom's tissue box,https://acnhcdn.com/latest/FtrIcon/FtrMomTissue_Remake_3_0.png,fanciful quilted pattern,cover pattern,na,na,No,Yes,No,1,-1,88,colorful,white,Mom,,living room,fancy,motherly,None,No,supplies,Not for sale
mom's tissue box,https://acnhcdn.com/latest/FtrIcon/FtrMomTissue_Remake_4_0.png,fruits,cover pattern,na,na,No,Yes,No,1,-1,88,colorful,white,Mom,,living room,fancy,motherly,None,No,supplies,Not for sale
mom's tissue box,https://acnhcdn.com/latest/FtrIcon/FtrMomTissue_Remake_5_0.png,denim with stripes,cover pattern,na,na,No,Yes,No,1,-1,88,colorful,white,Mom,,living room,fancy,motherly,None,No,supplies,Not for sale
monarch butterfly model,https://acnhcdn.com/latest/FtrIcon/FtrInsectOhkabamadaraToy.png,na,na,na,na,No,No,No,-1,-1,420,orange,orange,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,insect,Not for sale
moray eel model,https://acnhcdn.com/latest/FtrIcon/FtrFishUtsuboToy.png,na,na,na,na,No,No,No,-1,-1,6000,brown,black,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,fish,Not for sale
mosquito model,https://acnhcdn.com/latest/FtrIcon/FtrInsectKaToy.png,na,na,na,na,No,No,No,-1,-1,390,black,black,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,insect,Not for sale
moss ball,https://acnhcdn.com/latest/FtrIcon/FtrBonsaiKokedama.png,na,na,na,na,No,No,No,-1,720,180,green,green,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,zen-style,None,None,None,No,plants,For sale
moth model,https://acnhcdn.com/latest/FtrIcon/FtrInsectGaToy.png,na,na,na,na,No,No,No,-1,-1,390,beige,beige,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,insect,Not for sale
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_0_0.png,white,na,plain,design,No,No,Yes,1,460,115,white,white,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,dining,For sale
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_0_1.png,white,na,square logo,design,No,No,Yes,1,460,115,white,black,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,dining,For sale
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_0_2.png,white,na,round logo,design,No,No,Yes,1,460,115,white,yellow,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,dining,For sale
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_0_3.png,white,na,fish,design,No,No,Yes,1,460,115,white,blue,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,dining,For sale
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_0_4.png,white,na,carrot,design,No,No,Yes,1,460,115,white,orange,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,dining,For sale
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_0_5.png,white,na,cheese,design,No,No,Yes,1,460,115,white,yellow,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,dining,For sale
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_1_0.png,yellow,na,plain,design,No,No,Yes,1,460,115,yellow,yellow,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,dining,For sale
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_1_1.png,yellow,na,square logo,design,No,No,Yes,1,460,115,yellow,black,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,dining,For sale
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_1_2.png,yellow,na,round logo,design,No,No,Yes,1,460,115,yellow,yellow,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,dining,For sale
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_1_3.png,yellow,na,fish,design,No,No,Yes,1,460,115,yellow,blue,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,dining,For sale
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_1_4.png,yellow,na,carrot,design,No,No,Yes,1,460,115,yellow,orange,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,dining,For sale
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_1_5.png,yellow,na,cheese,design,No,No,Yes,1,460,115,yellow,yellow,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,dining,For sale
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_2_0.png,red,na,plain,design,No,No,Yes,1,460,115,red,red,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,dining,For sale
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_2_1.png,red,na,square logo,design,No,No,Yes,1,460,115,red,black,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,dining,For sale
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_2_2.png,red,na,round logo,design,No,No,Yes,1,460,115,red,yellow,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,dining,For sale
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_2_3.png,red,na,fish,design,No,No,Yes,1,460,115,red,blue,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,dining,For sale
