Name,Image,Variation,DIY,Buy,Sell,Color1,Color2,Size,Source,SourceNotes,Version,Style,LabelThemes,Catalog,Filename,InternalID,UniqueEntryID
square glasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassSquare1.png,Black,No,880,220,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,AccessoryGlassSquare1,11066,LhvFWS5ADiDiPJwai
square glasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassSquare2.png,Gray,No,880,220,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,AccessoryGlassSquare2,11067,QxFwFytYcWo5acGtW
square glasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassSquare3.png,Blue,No,880,220,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,AccessoryGlassSquare3,11068,CvziuqadDpoQgGK4C
stache & glasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassmouthBeard0.png,Black,No,770,192,Black,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,party; theatrical,For sale,AccessoryGlassmouthBeard0,4501,s7hDzZ3ajPpK9fnEW
stache & glasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassmouthBeard1.png,Red,No,770,192,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,party; theatrical,For sale,AccessoryGlassmouthBeard1,11007,M8owND8DnAEKA9nuX
star shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassStar0.png,Yellow,No,880,220,Yellow,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,party; vacation,For sale,AccessoryGlassStar0,4240,y4n8SisxyS7dGRWL7
star shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassStar1.png,Pink,No,880,220,Pink,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,party; vacation,For sale,AccessoryGlassStar1,11192,PCZAYraP9kdaqnZy7
star shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassStar2.png,Blue,No,880,220,Light blue,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,party; vacation,For sale,AccessoryGlassStar2,11193,h4zk6rrWiX94jefGH
star shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassStar3.png,Purple,No,880,220,Purple,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,party; vacation,For sale,AccessoryGlassStar3,11194,GiBvxa93RwTN46zhE
star shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassStar4.png,Green,No,880,220,Green,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,party; vacation,For sale,AccessoryGlassStar4,11195,PaF6nho2LRBu5x7Pi
steampunk glasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassSteampunk0.png,Green,No,1300,325,Brown,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; theatrical,For sale,AccessoryGlassSteampunk0,4685,uANDLz5EDWphoM3Lc
steampunk glasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassSteampunk1.png,Purple,No,1300,325,Brown,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; theatrical,For sale,AccessoryGlassSteampunk1,11505,Rhhrv89PGEMbdbdPt
sticky rice,https://acnhcdn.com/acdb/accessories/AccessoryMouthRice.png,White,No,490,122,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,comfy,For sale,AccessoryMouthRice,4652,isnXDFfGkHKKB8bMP
superhero mask,https://acnhcdn.com/acdb/accessories/AccessoryGlassHeromaskBlack.png,Black,No,1040,260,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,fairy tale; theatrical; work,For sale,AccessoryGlassHeromaskBlack,4684,fK2Xz8nxAebSkWNdE
tiny shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassMini0.png,Gold,No,1100,275,Yellow,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,fairy tale; formal,For sale,AccessoryGlassMini0,4461,DnZtrKfwj3MAy6PZc
tiny shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassMini1.png,Black,No,1100,275,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,fairy tale; formal,For sale,AccessoryGlassMini1,11215,tCxZoqcR8egLcu4oh
tiny shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassMini2.png,Berry red,No,1100,275,Red,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,fairy tale; formal,For sale,AccessoryGlassMini2,11216,8YkgkHp2z5tycST3j
tortoise specs,https://acnhcdn.com/acdb/accessories/AccessoryGlassTortoiseshell0.png,Brown,No,1040,260,Brown,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal,For sale,AccessoryGlassTortoiseshell0,4460,kqomsYL33TB7zaNtY
tortoise specs,https://acnhcdn.com/acdb/accessories/AccessoryGlassTortoiseshell1.png,Beige,No,1040,260,Orange,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal,For sale,AccessoryGlassTortoiseshell1,11079,jewJFqgFQTHKyAKTz
tortoise specs,https://acnhcdn.com/acdb/accessories/AccessoryGlassTortoiseshell2.png,Black,No,1040,260,Black,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal,For sale,AccessoryGlassTortoiseshell2,11080,fEshNAFDwcyo9v2fX
triangle shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassTriangle0.png,Red,No,880,220,Red,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,party; vacation,For sale,AccessoryGlassTriangle0,4242,cw8m5tS85qMGGnpy9
triangle shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassTriangle1.png,Orange,No,880,220,Orange,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,party; vacation,For sale,AccessoryGlassTriangle1,11203,cR58LxuFK4Kcxh7fc
triangle shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassTriangle2.png,Blue,No,880,220,Light blue,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,party; vacation,For sale,AccessoryGlassTriangle2,11204,xSM4vD2KSok5cjo6p
triangle shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassTriangle3.png,Purple,No,880,220,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,party; vacation,For sale,AccessoryGlassTriangle3,11205,vAuSuBJcAfyMR6wk7
triangle shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassTriangle4.png,Green,No,880,220,Green,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,party; vacation,For sale,AccessoryGlassTriangle4,11206,4edkdodmNhmpkSCBo
triangle shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassTriangle5.png,White,No,880,220,White,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,party; vacation,For sale,AccessoryGlassTriangle5,11207,QpAQQTRoBmcjNBeEK
triangle shades,https://acnhcdn.com/acdb/accessories/AccessoryGlassTriangle6.png,Black,No,880,220,Black,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,party; vacation,For sale,AccessoryGlassTriangle6,11208,vGHab8KFNDFRgW5h6
wooden-frame glasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassWood0.png,Brown,No,1560,390,Brown,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,AccessoryGlassWood0,4669,dbnqry4vZBvK6LrS2
wooden-frame glasses,https://acnhcdn.com/acdb/accessories/AccessoryGlassWood1.png,Dark brown,No,1560,390,Brown,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,AccessoryGlassWood1,11093,2MufTC9TPErbryyKS
