Name,Image,Variation,BodyTitle,Pattern,PatternTitle,DIY,BodyCustomize,PatternCustomize,KitCost,Buy,Sell,Color1,Color2,Source,SourceNotes,HHAConcept1,HHAConcept2,HHASeries,HHASet,Interact,Tag,Catalog
imperial dining lantern,https://acnhcdn.com/latest/FtrIcon/FtrChineseLampWall_Remake_3_0.png,red,na,na,na,No,No,No,-1,19000,4750,red,yellow,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",shop,zen-style,None,imperial dining,Yes,lamp,fs
intercom monitor,https://acnhcdn.com/latest/FtrIcon/FtrIntercom.png,na,na,na,na,No,No,No,-1,860,215,white,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,facility,None,None,Yes,home appliances,fs
iron doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentIron_Remake_0_0.png,black,color,na,na,Yes,Yes,No,1,-1,1500,black,black,Crafting,,living room,None,iron,None,No,house door decor,nfs
iron doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentIron_Remake_1_0.png,white,color,na,na,Yes,Yes,No,1,-1,1500,white,white,Crafting,,living room,None,iron,None,No,house door decor,nfs
iron doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentIron_Remake_2_0.png,blue,color,na,na,Yes,Yes,No,1,-1,1500,blue,blue,Crafting,,living room,None,iron,None,No,house door decor,nfs
iron doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentIron_Remake_3_0.png,silver,color,na,na,Yes,Yes,No,1,-1,1500,gray,gray,Crafting,,living room,None,iron,None,No,house door decor,nfs
iron doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentIron_Remake_4_0.png,ash brown,color,na,na,Yes,Yes,No,1,-1,1500,beige,beige,Crafting,,living room,None,iron,None,No,house door decor,nfs
iron doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentIron_Remake_5_0.png,gold,color,na,na,Yes,Yes,No,1,-1,1500,yellow,yellow,Crafting,,living room,None,iron,None,No,house door decor,nfs
iron doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentIron_Remake_6_0.png,pink,color,na,na,Yes,Yes,No,1,-1,1500,orange,orange,Crafting,,living room,None,iron,None,No,house door decor,nfs
iron doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentIron_Remake_7_0.png,brown,color,na,na,Yes,Yes,No,1,-1,1500,brown,brown,Crafting,,living room,None,iron,None,No,house door decor,nfs
iron wall lamp,https://acnhcdn.com/latest/FtrIcon/FtrIronLampW_Remake_0_0.png,black,body color,na,na,Yes,Yes,No,5,-1,3400,black,black,Crafting,,living room,garage,iron,None,Yes,lamp,nfs
iron wall lamp,https://acnhcdn.com/latest/FtrIcon/FtrIronLampW_Remake_1_0.png,white,body color,na,na,Yes,Yes,No,5,-1,3400,white,white,Crafting,,living room,garage,iron,None,Yes,lamp,nfs
iron wall rack,https://acnhcdn.com/latest/FtrIcon/FtrIronShelfW_Remake_0_0.png,black,body color,na,na,Yes,Yes,No,4,-1,2450,black,gray,Crafting,,living room,garage,iron,None,No,shelf,nfs
iron wall rack,https://acnhcdn.com/latest/FtrIcon/FtrIronShelfW_Remake_1_0.png,white,body color,na,na,Yes,Yes,No,4,-1,2450,white,gray,Crafting,,living room,garage,iron,None,No,shelf,nfs
ironwood clock,https://acnhcdn.com/latest/FtrIcon/FtrIronwoodClockW_Remake_0_0.png,birch,lumber type,na,na,Yes,Yes,No,3,-1,1740,beige,black,Crafting,,living room,None,ironwood,None,Yes,clock,nfs
ironwood clock,https://acnhcdn.com/latest/FtrIcon/FtrIronwoodClockW_Remake_1_0.png,teak,lumber type,na,na,Yes,Yes,No,3,-1,1740,orange,black,Crafting,,living room,None,ironwood,None,Yes,clock,nfs
ironwood clock,https://acnhcdn.com/latest/FtrIcon/FtrIronwoodClockW_Remake_2_0.png,walnut,lumber type,na,na,Yes,Yes,No,3,-1,1740,brown,black,Crafting,,living room,None,ironwood,None,Yes,clock,nfs
ironwood clock,https://acnhcdn.com/latest/FtrIcon/FtrIronwoodClockW_Remake_3_0.png,old,lumber type,na,na,Yes,Yes,No,3,-1,1740,brown,black,Crafting,,living room,None,ironwood,None,Yes,clock,nfs
ironwood clock,https://acnhcdn.com/latest/FtrIcon/FtrIronwoodClockW_Remake_4_0.png,oak,lumber type,na,na,Yes,Yes,No,3,-1,1740,orange,white,Crafting,,living room,None,ironwood,None,Yes,clock,nfs
key holder,https://acnhcdn.com/latest/FtrIcon/FtrKeyhanger_Remake_0_0.png,dark wood,body color,na,na,Yes,Yes,No,2,-1,1110,brown,brown,Crafting,,garage,living room,None,None,No,facility decor,nfs
key holder,https://acnhcdn.com/latest/FtrIcon/FtrKeyhanger_Remake_1_0.png,brown wood,body color,na,na,Yes,Yes,No,2,-1,1110,beige,beige,Crafting,,garage,living room,None,None,No,facility decor,nfs
key holder,https://acnhcdn.com/latest/FtrIcon/FtrKeyhanger_Remake_2_0.png,white,body color,na,na,Yes,Yes,No,2,-1,1110,white,white,Crafting,,garage,living room,None,None,No,facility decor,nfs
key holder,https://acnhcdn.com/latest/FtrIcon/FtrKeyhanger_Remake_3_0.png,black,body color,na,na,Yes,Yes,No,2,-1,1110,black,black,Crafting,,garage,living room,None,None,No,facility decor,nfs
leo sculpture,https://acnhcdn.com/latest/FtrIcon/FtrZodiacLeo.png,na,na,na,na,Yes,No,No,-1,-1,21975,white,yellow,Crafting,,expensive,None,stars,None,No,sculpture,nfs
lily wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathYuri.png,na,na,na,na,Yes,No,No,-1,-1,720,red,yellow,Crafting,,fancy,None,flowers,None,No,house door decor,nfs
log wall-mounted clock,https://acnhcdn.com/latest/FtrIcon/FtrLogClockWall_Remake_0_0.png,dark wood,lumber type,na,na,Yes,Yes,No,2,-1,990,brown,beige,Crafting,,garden,living room,log,None,Yes,clock,nfs
log wall-mounted clock,https://acnhcdn.com/latest/FtrIcon/FtrLogClockWall_Remake_1_0.png,orange wood,lumber type,na,na,Yes,Yes,No,2,-1,990,orange,beige,Crafting,,garden,living room,log,None,Yes,clock,nfs
log wall-mounted clock,https://acnhcdn.com/latest/FtrIcon/FtrLogClockWall_Remake_2_0.png,white wood,lumber type,na,na,Yes,Yes,No,2,-1,990,beige,beige,Crafting,,garden,living room,log,None,Yes,clock,nfs
log wall-mounted clock,https://acnhcdn.com/latest/FtrIcon/FtrLogClockWall_Remake_3_0.png,white birch,lumber type,na,na,Yes,Yes,No,2,-1,990,white,beige,Crafting,,garden,living room,log,None,Yes,clock,nfs
macrame tapestry,https://acnhcdn.com/latest/FtrIcon/FtrMacrametapestry_Remake_0_0.png,white,na,na,na,No,No,No,-1,840,210,beige,beige,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,supplies,fs
macrame tapestry,https://acnhcdn.com/latest/FtrIcon/FtrMacrametapestry_Remake_1_0.png,green,na,na,na,No,No,No,-1,840,210,green,green,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,supplies,fs
macrame tapestry,https://acnhcdn.com/latest/FtrIcon/FtrMacrametapestry_Remake_2_0.png,pink,na,na,na,No,No,No,-1,840,210,beige,pink,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,supplies,fs
macrame tapestry,https://acnhcdn.com/latest/FtrIcon/FtrMacrametapestry_Remake_3_0.png,blue,na,na,na,No,No,No,-1,840,210,beige,light blue,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,supplies,fs
magnetic knife rack,https://acnhcdn.com/latest/FtrIcon/FtrKniferackWall_Remake_0_0.png,stainless steel,na,na,na,No,No,No,-1,1400,350,gray,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,kitchen,shop,None,None,No,kitchen things,fs
magnetic knife rack,https://acnhcdn.com/latest/FtrIcon/FtrKniferackWall_Remake_1_0.png,wooden,na,na,na,No,No,No,-1,1400,350,beige,brown,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,kitchen,shop,None,None,No,kitchen things,fs
magnetic knife rack,https://acnhcdn.com/latest/FtrIcon/FtrKniferackWall_Remake_2_0.png,pop,na,na,na,No,No,No,-1,1400,350,orange,colorful,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,kitchen,shop,None,None,No,kitchen things,fs
mantis-head model,https://acnhcdn.com/latest/FtrIcon/FtrInsectKamakiriFace.png,na,na,na,na,No,No,No,-1,1500,375,green,green,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,None,None,None,No,special insect,fs
mobile,https://acnhcdn.com/latest/FtrIcon/FtrMobile_Remake_0_0.png,hot air balloons,na,na,na,No,No,No,-1,780,195,colorful,colorful,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,child's room,fancy,None,None,Yes,supplies,fs
mobile,https://acnhcdn.com/latest/FtrIcon/FtrMobile_Remake_1_0.png,sheep,na,na,na,No,No,No,-1,780,195,colorful,colorful,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,child's room,fancy,None,None,Yes,supplies,fs
mobile,https://acnhcdn.com/latest/FtrIcon/FtrMobile_Remake_2_0.png,ocean creatures,na,na,na,No,No,No,-1,780,195,colorful,colorful,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,child's room,fancy,None,None,Yes,supplies,fs
mobile,https://acnhcdn.com/latest/FtrIcon/FtrMobile_Remake_3_0.png,space,na,na,na,No,No,No,-1,780,195,colorful,colorful,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,child's room,fancy,None,None,Yes,supplies,fs
mobile,https://acnhcdn.com/latest/FtrIcon/FtrMobile_Remake_4_0.png,gorgeous,na,na,na,No,No,No,-1,780,195,orange,gray,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,child's room,fancy,None,None,Yes,supplies,fs
mom's art,https://acnhcdn.com/latest/FtrIcon/FtrMomArt_Remake_0_0.png,still life,art,na,na,No,Yes,No,-1,-1,88,colorful,brown,Mom,,living room,fancy,motherly,None,No,supplies,nfs
mom's art,https://acnhcdn.com/latest/FtrIcon/FtrMomArt_Remake_1_0.png,street with trees,art,na,na,No,Yes,No,-1,-1,88,colorful,beige,Mom,,living room,fancy,motherly,None,No,supplies,nfs
mom's art,https://acnhcdn.com/latest/FtrIcon/FtrMomArt_Remake_2_0.png,nostalgia,art,na,na,No,Yes,No,-1,-1,88,white,black,Mom,,living room,fancy,motherly,None,No,supplies,nfs
mom's art,https://acnhcdn.com/latest/FtrIcon/FtrMomArt_Remake_3_0.png,angel,art,na,na,No,Yes,No,-1,-1,88,colorful,yellow,Mom,,living room,fancy,motherly,None,No,supplies,nfs
mom's art,https://acnhcdn.com/latest/FtrIcon/FtrMomArt_Remake_4_0.png,sweet roses,art,na,na,No,Yes,No,-1,-1,88,colorful,yellow,Mom,,living room,fancy,motherly,None,No,supplies,nfs
mom's art,https://acnhcdn.com/latest/FtrIcon/FtrMomArt_Remake_5_0.png,field of flowers,art,na,na,No,Yes,No,-1,-1,88,colorful,white,Mom,,living room,fancy,motherly,None,No,supplies,nfs
mom's art,https://acnhcdn.com/latest/FtrIcon/FtrMomArt_Remake_6_0.png,dog,art,na,na,No,Yes,No,-1,-1,88,colorful,yellow,Mom,,living room,fancy,motherly,None,No,supplies,nfs
mom's art,https://acnhcdn.com/latest/FtrIcon/FtrMomArt_Remake_7_0.png,blooming,art,na,na,No,Yes,No,-1,-1,88,colorful,white,Mom,,living room,fancy,motherly,None,No,supplies,nfs
mom's embroidery,https://acnhcdn.com/latest/FtrIcon/FtrMomEmbroidery_Remake_0_0.png,flowers,design,na,na,No,Yes,No,-1,-1,88,colorful,yellow,Mom,,living room,fancy,motherly,None,No,supplies,nfs
mom's embroidery,https://acnhcdn.com/latest/FtrIcon/FtrMomEmbroidery_Remake_1_0.png,bird,design,na,na,No,Yes,No,-1,-1,88,colorful,orange,Mom,,living room,fancy,motherly,None,No,supplies,nfs
mom's embroidery,https://acnhcdn.com/latest/FtrIcon/FtrMomEmbroidery_Remake_2_0.png,bouquet,design,na,na,No,Yes,No,-1,-1,88,colorful,brown,Mom,,living room,fancy,motherly,None,No,supplies,nfs
mom's embroidery,https://acnhcdn.com/latest/FtrIcon/FtrMomEmbroidery_Remake_3_0.png,girl,design,na,na,No,Yes,No,-1,-1,88,colorful,pink,Mom,,living room,fancy,motherly,None,No,supplies,nfs
mom's embroidery,https://acnhcdn.com/latest/FtrIcon/FtrMomEmbroidery_Remake_4_0.png,fairy tale,design,na,na,No,Yes,No,-1,-1,88,colorful,green,Mom,,living room,fancy,motherly,None,No,supplies,nfs
mom's embroidery,https://acnhcdn.com/latest/FtrIcon/FtrMomEmbroidery_Remake_5_0.png,trees,design,na,na,No,Yes,No,-1,-1,88,colorful,brown,Mom,,living room,fancy,motherly,None,No,supplies,nfs
mounted black bass,https://acnhcdn.com/latest/FtrIcon/FtrFishBlackbassWall.png,na,na,na,na,No,No,No,-1,1300,325,green,beige,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",ocean,facility,None,None,No,special fish,fs
mounted blue marlin,https://acnhcdn.com/latest/FtrIcon/FtrFishKajikiWall.png,na,na,na,na,No,No,No,-1,5000,1250,blue,gray,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",ocean,facility,None,None,No,special fish,fs
mum wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathMum.png,na,na,na,na,Yes,No,No,-1,-1,720,yellow,white,Crafting,,fancy,None,flowers,None,No,house door decor,nfs
mushroom wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathMushroom.png,na,na,na,na,Yes,No,No,-1,-1,1500,beige,brown,Crafting,Mushroom seasonal DIY,garden,None,mush,None,No,house door decor,nfs
natural mum wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathMumRare.png,na,na,na,na,Yes,No,No,-1,-1,4800,green,green,Crafting,,fancy,None,flowers,None,No,house door decor,nfs
orange wall-mounted clock,https://acnhcdn.com/latest/FtrIcon/FtrFruitsClockW_Remake_0_0.png,orange,fruit type,na,na,Yes,Yes,No,3,-1,2240,orange,orange,Crafting,,fancy,None,fruits,orange,Yes,clock,nfs
orange wall-mounted clock,https://acnhcdn.com/latest/FtrIcon/FtrFruitsClockW_Remake_1_0.png,blood orange,fruit type,na,na,Yes,Yes,No,3,-1,2240,red,red,Crafting,,fancy,None,fruits,orange,Yes,clock,nfs
ornament mobile,https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_0_0.png,colorful,color,na,na,Yes,Yes,No,1,-1,340,colorful,brown,Crafting,Festive seasonal DIY using ornaments (from shaking trees),party,fancy,festive,None,Yes,seasonal decor,nfs
ornament mobile,https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_1_0.png,blue,color,na,na,Yes,Yes,No,1,-1,340,blue,gray,Crafting,Festive seasonal DIY using ornaments (from shaking trees),party,fancy,festive,None,Yes,seasonal decor,nfs
ornament mobile,https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_2_0.png,red,color,na,na,Yes,Yes,No,1,-1,340,red,white,Crafting,Festive seasonal DIY using ornaments (from shaking trees),party,fancy,festive,None,Yes,seasonal decor,nfs
ornament mobile,https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_3_0.png,pink,color,na,na,Yes,Yes,No,1,-1,340,pink,pink,Crafting,Festive seasonal DIY using ornaments (from shaking trees),party,fancy,festive,None,Yes,seasonal decor,nfs
ornament mobile,https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_4_0.png,gold,color,na,na,Yes,Yes,No,1,-1,340,yellow,brown,Crafting,Festive seasonal DIY using ornaments (from shaking trees),party,fancy,festive,None,Yes,seasonal decor,nfs
ornament mobile,https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_5_0.png,white,color,na,na,Yes,Yes,No,1,-1,340,white,gray,Crafting,Festive seasonal DIY using ornaments (from shaking trees),party,fancy,festive,None,Yes,seasonal decor,nfs
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_0_0.png,blue,color,na,na,Yes,Yes,No,1,-1,800,light blue,blue,Crafting,Festive seasonal DIY using ornaments (from shaking trees),fancy,None,festive,None,No,house door decor,nfs
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_1_0.png,gold,color,na,na,Yes,Yes,No,1,-1,800,yellow,orange,Crafting,Festive seasonal DIY using ornaments (from shaking trees),fancy,None,festive,None,No,house door decor,nfs
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_2_0.png,silver,color,na,na,Yes,Yes,No,1,-1,800,gray,white,Crafting,Festive seasonal DIY using ornaments (from shaking trees),fancy,None,festive,None,No,house door decor,nfs
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_3_0.png,green,color,na,na,Yes,Yes,No,1,-1,800,green,yellow,Crafting,Festive seasonal DIY using ornaments (from shaking trees),fancy,None,festive,None,No,house door decor,nfs
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_4_0.png,red,color,na,na,Yes,Yes,No,1,-1,800,red,yellow,Crafting,Festive seasonal DIY using ornaments (from shaking trees),fancy,None,festive,None,No,house door decor,nfs
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_5_0.png,light green,color,na,na,Yes,Yes,No,1,-1,800,green,gray,Crafting,Festive seasonal DIY using ornaments (from shaking trees),fancy,None,festive,None,No,house door decor,nfs
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_6_0.png,pink,color,na,na,Yes,Yes,No,1,-1,800,pink,purple,Crafting,Festive seasonal DIY using ornaments (from shaking trees),fancy,None,festive,None,No,house door decor,nfs
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_7_0.png,purple,color,na,na,Yes,Yes,No,1,-1,800,purple,gray,Crafting,Festive seasonal DIY using ornaments (from shaking trees),fancy,None,festive,None,No,house door decor,nfs
pansy wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathPansy.png,na,na,na,na,Yes,No,No,-1,-1,720,red,yellow,Crafting,,fancy,None,flowers,None,No,house door decor,nfs
party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_0_0.png,colorful,na,na,na,No,No,No,-1,650,162,colorful,colorful,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,party,fancy,None,None,No,seasonal decor,fs
party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_1_0.png,pastel,na,na,na,No,No,No,-1,650,162,colorful,colorful,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,party,fancy,None,None,No,seasonal decor,fs
party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_2_0.png,boating stripes,na,na,na,No,No,No,-1,650,162,light blue,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,party,fancy,None,None,No,seasonal decor,fs
party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_3_0.png,orange & black,na,na,na,No,No,No,-1,650,162,orange,black,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,party,fancy,None,None,No,seasonal decor,fs
party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_4_0.png,pop,na,na,na,No,No,No,-1,650,162,green,red,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,party,fancy,None,None,No,seasonal decor,fs
party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_5_0.png,gorgeous,na,na,na,No,No,No,-1,650,162,black,brown,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,party,fancy,None,None,No,seasonal decor,fs
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_0_0.png,light wood,color,na,na,Yes,Yes,No,1,-1,360,beige,brown,Crafting,,living room,fancy,None,None,No,house door decor,nfs
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_1_0.png,light blue,color,na,na,Yes,Yes,No,1,-1,360,light blue,orange,Crafting,,living room,fancy,None,None,No,house door decor,nfs
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_2_0.png,dark gray,color,na,na,Yes,Yes,No,1,-1,360,black,beige,Crafting,,living room,fancy,None,None,No,house door decor,nfs
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_3_0.png,natural wood,color,na,na,Yes,Yes,No,1,-1,360,orange,beige,Crafting,,living room,fancy,None,None,No,house door decor,nfs
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_4_0.png,dark brown,color,na,na,Yes,Yes,No,1,-1,360,brown,beige,Crafting,,living room,fancy,None,None,No,house door decor,nfs
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_5_0.png,white,color,na,na,Yes,Yes,No,1,-1,360,white,orange,Crafting,,living room,fancy,None,None,No,house door decor,nfs
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_6_0.png,blue,color,na,na,Yes,Yes,No,1,-1,360,light blue,blue,Crafting,,living room,fancy,None,None,No,house door decor,nfs
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_7_0.png,pink,color,na,na,Yes,Yes,No,1,-1,360,pink,brown,Crafting,,living room,fancy,None,None,No,house door decor,nfs
pendulum clock,https://acnhcdn.com/latest/FtrIcon/FtrClockPendulumWall.png,na,na,na,na,No,No,No,-1,1900,475,brown,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,Yes,clock,fs
pennant,https://acnhcdn.com/latest/FtrIcon/FtrPennant_Remake_0_0.png,sports,na,na,na,No,No,No,-1,1300,325,orange,blue,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,child's room,None,None,No,shop,fs
pennant,https://acnhcdn.com/latest/FtrIcon/FtrPennant_Remake_1_0.png,university,na,na,na,No,No,No,-1,1300,325,beige,red,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,child's room,None,None,No,shop,fs
pennant,https://acnhcdn.com/latest/FtrIcon/FtrPennant_Remake_2_0.png,classic,na,na,na,No,No,No,-1,1300,325,green,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,child's room,None,None,No,shop,fs
pennant,https://acnhcdn.com/latest/FtrIcon/FtrPennant_Remake_3_0.png,sponsor,na,na,na,No,No,No,-1,1300,325,blue,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,child's room,None,None,No,shop,fs
pennant,https://acnhcdn.com/latest/FtrIcon/FtrPennant_Remake_4_0.png,souvenir,na,na,na,No,No,No,-1,1300,325,colorful,yellow,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,child's room,None,None,No,shop,fs
pot rack,https://acnhcdn.com/latest/FtrIcon/FtrPotrack_Remake_0_0.png,wooden,na,na,na,No,No,No,-1,3000,750,brown,white,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,kitchen,shop,None,None,No,kitchen things,fs
pot rack,https://acnhcdn.com/latest/FtrIcon/FtrPotrack_Remake_1_0.png,stainless steel,na,na,na,No,No,No,-1,3000,750,gray,gray,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,kitchen,shop,None,None,No,kitchen things,fs
pot rack,https://acnhcdn.com/latest/FtrIcon/FtrPotrack_Remake_2_0.png,pop,na,na,na,No,No,No,-1,3000,750,yellow,orange,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,kitchen,shop,None,None,No,kitchen things,fs
potted ivy,https://acnhcdn.com/latest/FtrIcon/FtrLeafWall_Remake_0_0.png,light green,color,na,na,Yes,Yes,No,2,-1,1100,green,gray,Crafting,,living room,None,None,None,No,plants,nfs
potted ivy,https://acnhcdn.com/latest/FtrIcon/FtrLeafWall_Remake_1_0.png,yellow,color,na,na,Yes,Yes,No,2,-1,1100,yellow,brown,Crafting,,living room,None,None,None,No,plants,nfs
potted ivy,https://acnhcdn.com/latest/FtrIcon/FtrLeafWall_Remake_2_0.png,red,color,na,na,Yes,Yes,No,2,-1,1100,red,black,Crafting,,living room,None,None,None,No,plants,nfs
potted ivy,https://acnhcdn.com/latest/FtrIcon/FtrLeafWall_Remake_3_0.png,green,color,na,na,Yes,Yes,No,2,-1,1100,green,blue,Crafting,,living room,None,None,None,No,plants,nfs
pretty cosmos wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathCosmosMix.png,na,na,na,na,Yes,No,No,-1,-1,1200,pink,orange,Crafting,,fancy,None,flowers,None,No,house door decor,nfs
pretty tulip wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathTulipMix.png,na,na,na,na,Yes,No,No,-1,-1,2400,pink,orange,Crafting,,fancy,None,flowers,None,No,house door decor,nfs
purple hyacinth wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathHyacinthRare.png,na,na,na,na,Yes,No,No,-1,-1,4800,purple,purple,Crafting,,fancy,None,flowers,None,No,house door decor,nfs
retro radiator,https://acnhcdn.com/latest/FtrIcon/FtrCentralheating.png,na,na,na,na,No,No,No,-1,1300,325,white,white,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,school,None,None,No,heating,fs
rose wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathRose.png,na,na,na,na,Yes,No,No,-1,-1,720,red,yellow,Crafting,,fancy,None,flowers,None,No,house door decor,nfs
sagittarius arrow,https://acnhcdn.com/latest/FtrIcon/FtrZodiacSagittarius.png,na,na,na,na,Yes,No,No,-1,-1,21750,brown,yellow,Crafting,,expensive,None,stars,None,No,toy,nfs
shell wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathShell.png,na,na,na,na,Yes,No,No,-1,-1,4720,white,beige,Crafting,,ocean,None,shell,None,No,house door decor,nfs
shower set,https://acnhcdn.com/latest/FtrIcon/FtrShowerWall_Remake_0_0.png,silver,na,na,na,No,No,No,-1,1800,450,gray,black,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",bathroom,None,None,None,Yes,bathtub,fs
shower set,https://acnhcdn.com/latest/FtrIcon/FtrShowerWall_Remake_1_0.png,gold,na,na,na,No,No,No,-1,1800,450,yellow,yellow,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",bathroom,None,None,None,Yes,bathtub,fs
